document	spamminess	hamminess	prediction	class
TRAINING/TRAIN_01112.tfidf	0.071261	0.124538	1	1
TRAINING/TRAIN_01113.tfidf	0.165987	0.174770	1	1
TRAINING/TRAIN_01114.tfidf	0.089059	0.102158	1	0
TRAINING/TRAIN_01115.tfidf	0.153372	0.120972	0	0
TRAINING/TRAIN_01116.tfidf	0.198610	0.263376	1	1
TRAINING/TRAIN_01117.tfidf	0.211219	0.272710	1	1
TRAINING/TRAIN_01118.tfidf	0.148750	0.061640	0	0
TRAINING/TRAIN_01119.tfidf	0.162258	0.088910	0	0
TRAINING/TRAIN_01120.tfidf	0.015982	0.007656	0	0
TRAINING/TRAIN_01121.tfidf	0.163456	0.141620	0	0
TRAINING/TRAIN_01122.tfidf	0.078228	0.146885	1	1
TRAINING/TRAIN_01123.tfidf	0.148264	0.226931	1	1
TRAINING/TRAIN_01124.tfidf	0.035032	0.018080	0	0
TRAINING/TRAIN_01125.tfidf	0.166772	0.235583	1	1
TRAINING/TRAIN_01126.tfidf	0.065904	0.083716	1	1
TRAINING/TRAIN_01127.tfidf	0.141427	0.273067	1	1
TRAINING/TRAIN_01128.tfidf	0.119285	0.157852	1	1
TRAINING/TRAIN_01129.tfidf	0.085676	0.193246	1	1
TRAINING/TRAIN_01130.tfidf	0.269695	0.244302	0	0
TRAINING/TRAIN_01131.tfidf	0.144702	0.242248	1	1
TRAINING/TRAIN_01132.tfidf	0.090705	0.058162	0	0
TRAINING/TRAIN_01133.tfidf	0.190592	0.315915	1	1
TRAINING/TRAIN_01134.tfidf	0.209462	0.354665	1	1
TRAINING/TRAIN_01135.tfidf	0.147498	0.317684	1	1
TRAINING/TRAIN_01136.tfidf	0.091448	0.132705	1	1
TRAINING/TRAIN_01137.tfidf	0.137313	0.267664	1	1
TRAINING/TRAIN_01138.tfidf	0.160202	0.078021	0	0
TRAINING/TRAIN_01139.tfidf	0.021320	0.011089	0	0
TRAINING/TRAIN_01140.tfidf	0.130777	0.205774	1	1
TRAINING/TRAIN_01141.tfidf	0.139928	0.129512	0	0
TRAINING/TRAIN_01142.tfidf	0.000000	0.000000	0	0
TRAINING/TRAIN_01143.tfidf	0.135932	0.194582	1	1
TRAINING/TRAIN_01144.tfidf	0.257805	0.284967	1	1
TRAINING/TRAIN_01145.tfidf	0.226543	0.210298	0	0
TRAINING/TRAIN_01146.tfidf	0.131404	0.239622	1	1
TRAINING/TRAIN_01147.tfidf	0.104385	0.061518	0	0
TRAINING/TRAIN_01148.tfidf	0.085393	0.057458	0	0
TRAINING/TRAIN_01149.tfidf	0.177306	0.310773	1	1
TRAINING/TRAIN_01150.tfidf	0.041926	0.024254	0	0
TRAINING/TRAIN_01151.tfidf	0.110977	0.069063	0	0
TRAINING/TRAIN_01152.tfidf	0.208044	0.288870	1	1
TRAINING/TRAIN_01153.tfidf	0.243998	0.210502	0	0
TRAINING/TRAIN_01154.tfidf	0.216434	0.308866	1	1
TRAINING/TRAIN_01155.tfidf	0.169920	0.169614	0	0
TRAINING/TRAIN_01156.tfidf	0.151376	0.266011	1	1
TRAINING/TRAIN_01157.tfidf	0.146804	0.298566	1	1
TRAINING/TRAIN_01158.tfidf	0.146542	0.251932	1	1
TRAINING/TRAIN_01159.tfidf	0.020181	0.034060	1	1
TRAINING/TRAIN_01160.tfidf	0.129647	0.223598	1	1
TRAINING/TRAIN_01161.tfidf	0.027439	0.037434	1	0
TRAINING/TRAIN_01162.tfidf	0.055337	0.104820	1	1
TRAINING/TRAIN_01163.tfidf	0.112743	0.133242	1	1
TRAINING/TRAIN_01164.tfidf	0.157813	0.099097	0	0
TRAINING/TRAIN_01165.tfidf	0.123746	0.107708	0	0
TRAINING/TRAIN_01166.tfidf	0.169481	0.195272	1	1
TRAINING/TRAIN_01167.tfidf	0.212728	0.313408	1	1
TRAINING/TRAIN_01168.tfidf	0.082334	0.131815	1	1
TRAINING/TRAIN_01169.tfidf	0.156569	0.205752	1	1
TRAINING/TRAIN_01170.tfidf	0.215662	0.287052	1	1
TRAINING/TRAIN_01171.tfidf	0.253085	0.282859	1	1
TRAINING/TRAIN_01172.tfidf	0.069546	0.099904	1	1
TRAINING/TRAIN_01173.tfidf	0.082334	0.131815	1	1
TRAINING/TRAIN_01174.tfidf	0.162727	0.112713	0	0
TRAINING/TRAIN_01175.tfidf	0.123329	0.075574	0	0
TRAINING/TRAIN_01176.tfidf	0.019485	0.012512	0	0
TRAINING/TRAIN_01177.tfidf	0.219209	0.357633	1	1
TRAINING/TRAIN_01178.tfidf	0.169143	0.238683	1	1
TRAINING/TRAIN_01179.tfidf	0.123404	0.230468	1	1
TRAINING/TRAIN_01180.tfidf	0.166755	0.133421	0	0
TRAINING/TRAIN_01181.tfidf	0.093092	0.064075	0	0
TRAINING/TRAIN_01182.tfidf	0.247201	0.206752	0	0
TRAINING/TRAIN_01183.tfidf	0.064701	0.050029	0	0
TRAINING/TRAIN_01184.tfidf	0.158094	0.317853	1	1
TRAINING/TRAIN_01185.tfidf	0.217049	0.174229	0	0
TRAINING/TRAIN_01186.tfidf	0.127005	0.162435	1	1
TRAINING/TRAIN_01187.tfidf	0.168359	0.242469	1	1
TRAINING/TRAIN_01188.tfidf	0.190607	0.256572	1	1
TRAINING/TRAIN_01189.tfidf	0.144335	0.280520	1	1
TRAINING/TRAIN_01190.tfidf	0.103198	0.199969	1	1
TRAINING/TRAIN_01191.tfidf	0.181550	0.293505	1	1
TRAINING/TRAIN_01192.tfidf	0.160533	0.231098	1	1
TRAINING/TRAIN_01193.tfidf	0.217949	0.352922	1	1
TRAINING/TRAIN_01194.tfidf	0.190762	0.159658	0	0
TRAINING/TRAIN_01195.tfidf	0.170773	0.139383	0	0
TRAINING/TRAIN_01196.tfidf	0.165740	0.253523	1	1
TRAINING/TRAIN_01197.tfidf	0.192030	0.155456	0	0
TRAINING/TRAIN_01198.tfidf	0.196365	0.341995	1	1
TRAINING/TRAIN_01199.tfidf	0.000000	0.000000	0	1
TRAINING/TRAIN_01200.tfidf	0.158677	0.195141	1	1
TRAINING/TRAIN_01201.tfidf	0.151465	0.124527	0	0
TRAINING/TRAIN_01202.tfidf	0.152475	0.116021	0	0
TRAINING/TRAIN_01203.tfidf	0.191395	0.143482	0	0
TRAINING/TRAIN_01204.tfidf	0.149186	0.106090	0	0
TRAINING/TRAIN_01205.tfidf	0.098018	0.147560	1	1
TRAINING/TRAIN_01206.tfidf	0.129670	0.098168	0	0
TRAINING/TRAIN_01207.tfidf	0.154929	0.284059	1	1
TRAINING/TRAIN_01208.tfidf	0.000258	0.000000	0	0
TRAINING/TRAIN_01209.tfidf	0.134765	0.171231	1	1
TRAINING/TRAIN_01210.tfidf	0.109549	0.273631	1	1
TRAINING/TRAIN_01211.tfidf	0.164808	0.199611	1	1
TRAINING/TRAIN_01212.tfidf	0.158044	0.231003	1	1
TRAINING/TRAIN_01213.tfidf	0.136866	0.242417	1	1
TRAINING/TRAIN_01214.tfidf	0.124025	0.194300	1	1
TRAINING/TRAIN_01215.tfidf	0.000000	0.000000	0	0
TRAINING/TRAIN_01216.tfidf	0.118147	0.092193	0	0
TRAINING/TRAIN_01217.tfidf	0.174758	0.263375	1	1
TRAINING/TRAIN_01218.tfidf	0.344705	0.410031	1	1
TRAINING/TRAIN_01219.tfidf	0.145172	0.114942	0	0
TRAINING/TRAIN_01220.tfidf	0.130485	0.251621	1	1
TRAINING/TRAIN_01221.tfidf	0.151023	0.217184	1	1
TRAINING/TRAIN_01222.tfidf	0.054466	0.067878	1	1
TRAINING/TRAIN_01223.tfidf	0.319857	0.290295	0	0
TRAINING/TRAIN_01224.tfidf	0.186504	0.115086	0	0
TRAINING/TRAIN_01225.tfidf	0.299908	0.376429	1	1
TRAINING/TRAIN_01226.tfidf	0.120202	0.208535	1	1
TRAINING/TRAIN_01227.tfidf	0.080839	0.215521	1	1
TRAINING/TRAIN_01228.tfidf	0.080817	0.232262	1	1
TRAINING/TRAIN_01229.tfidf	0.133442	0.110064	0	0
TRAINING/TRAIN_01230.tfidf	0.123921	0.192581	1	1
TRAINING/TRAIN_01231.tfidf	0.090732	0.139291	1	1
TRAINING/TRAIN_01232.tfidf	0.331319	0.379088	1	1
TRAINING/TRAIN_01233.tfidf	0.060781	0.094817	1	1
TRAINING/TRAIN_01234.tfidf	0.164002	0.106384	0	0
TRAINING/TRAIN_01235.tfidf	0.086830	0.185557	1	1
TRAINING/TRAIN_01236.tfidf	0.023510	0.014703	0	0
TRAINING/TRAIN_01237.tfidf	0.141301	0.279165	1	1
TRAINING/TRAIN_01238.tfidf	0.210417	0.131850	0	0
TRAINING/TRAIN_01239.tfidf	0.077162	0.094685	1	1
TRAINING/TRAIN_01240.tfidf	0.163630	0.269655	1	1
TRAINING/TRAIN_01241.tfidf	0.092655	0.179511	1	1
TRAINING/TRAIN_01242.tfidf	0.000000	0.000000	0	1
TRAINING/TRAIN_01243.tfidf	0.181405	0.260984	1	1
TRAINING/TRAIN_01244.tfidf	0.134016	0.086882	0	0
TRAINING/TRAIN_01245.tfidf	0.145653	0.263037	1	1
TRAINING/TRAIN_01246.tfidf	0.209128	0.313913	1	1
TRAINING/TRAIN_01247.tfidf	0.120170	0.082555	0	0
TRAINING/TRAIN_01248.tfidf	0.119790	0.100564	0	0
TRAINING/TRAIN_01249.tfidf	0.131597	0.189055	1	1
TRAINING/TRAIN_01250.tfidf	0.304417	0.347202	1	1
TRAINING/TRAIN_01251.tfidf	0.134968	0.061642	0	0
TRAINING/TRAIN_01252.tfidf	0.089836	0.102863	1	1
TRAINING/TRAIN_01253.tfidf	0.239800	0.204313	0	0
TRAINING/TRAIN_01254.tfidf	0.169415	0.290142	1	1
TRAINING/TRAIN_01255.tfidf	0.140533	0.227941	1	1
TRAINING/TRAIN_01256.tfidf	0.170385	0.112057	0	0
TRAINING/TRAIN_01257.tfidf	0.138463	0.136603	0	0
TRAINING/TRAIN_01258.tfidf	0.091890	0.109591	1	1
TRAINING/TRAIN_01259.tfidf	0.209929	0.362620	1	1
TRAINING/TRAIN_01260.tfidf	0.085300	0.121512	1	1
TRAINING/TRAIN_01261.tfidf	0.219052	0.212562	0	1
TRAINING/TRAIN_01262.tfidf	0.154271	0.132601	0	0
TRAINING/TRAIN_01263.tfidf	0.106235	0.137187	1	1
TRAINING/TRAIN_01264.tfidf	0.106513	0.124984	1	1
TRAINING/TRAIN_01265.tfidf	0.203874	0.302453	1	1
TRAINING/TRAIN_01266.tfidf	0.079366	0.118463	1	1
TRAINING/TRAIN_01267.tfidf	0.165943	0.108062	0	0
TRAINING/TRAIN_01268.tfidf	0.160033	0.254165	1	1
TRAINING/TRAIN_01269.tfidf	0.161389	0.247917	1	1
TRAINING/TRAIN_01270.tfidf	0.141245	0.160778	1	1
TRAINING/TRAIN_01271.tfidf	0.071452	0.117772	1	1
TRAINING/TRAIN_01272.tfidf	0.070103	0.132277	1	1
TRAINING/TRAIN_01273.tfidf	0.029795	0.062280	1	1
TRAINING/TRAIN_01274.tfidf	0.185866	0.323313	1	1
TRAINING/TRAIN_01275.tfidf	0.138824	0.185217	1	1
TRAINING/TRAIN_01276.tfidf	0.035014	0.017441	0	0
TRAINING/TRAIN_01277.tfidf	0.107710	0.089692	0	0
TRAINING/TRAIN_01278.tfidf	0.202531	0.276341	1	1
TRAINING/TRAIN_01279.tfidf	0.133463	0.211056	1	1
TRAINING/TRAIN_01280.tfidf	0.128414	0.135532	1	1
TRAINING/TRAIN_01281.tfidf	0.149022	0.284701	1	1
TRAINING/TRAIN_01282.tfidf	0.202985	0.265902	1	1
TRAINING/TRAIN_01283.tfidf	0.191257	0.331810	1	1
TRAINING/TRAIN_01284.tfidf	0.099040	0.125356	1	1
TRAINING/TRAIN_01285.tfidf	0.095182	0.118478	1	1
TRAINING/TRAIN_01286.tfidf	0.144178	0.223179	1	1
TRAINING/TRAIN_01287.tfidf	0.150834	0.116557	0	0
TRAINING/TRAIN_01288.tfidf	0.021392	0.022588	1	0
TRAINING/TRAIN_01289.tfidf	0.120464	0.199632	1	1
TRAINING/TRAIN_01290.tfidf	0.027203	0.061808	1	1
TRAINING/TRAIN_01291.tfidf	0.224465	0.298023	1	1
TRAINING/TRAIN_01292.tfidf	0.074723	0.095620	1	1
TRAINING/TRAIN_01293.tfidf	0.328167	0.294544	0	0
TRAINING/TRAIN_01294.tfidf	0.120773	0.183507	1	1
TRAINING/TRAIN_01295.tfidf	0.115986	0.261071	1	1
TRAINING/TRAIN_01296.tfidf	0.229079	0.344499	1	1
TRAINING/TRAIN_01297.tfidf	0.219415	0.339738	1	1
TRAINING/TRAIN_01298.tfidf	0.107742	0.089247	0	0
TRAINING/TRAIN_01299.tfidf	0.109210	0.242824	1	1
TRAINING/TRAIN_01300.tfidf	0.166159	0.141305	0	0
TRAINING/TRAIN_01301.tfidf	0.180565	0.144277	0	0
TRAINING/TRAIN_01302.tfidf	0.242821	0.275484	1	0
TRAINING/TRAIN_01303.tfidf	0.195785	0.319481	1	1
TRAINING/TRAIN_01304.tfidf	0.210388	0.365048	1	1
TRAINING/TRAIN_01305.tfidf	0.085574	0.120669	1	1
TRAINING/TRAIN_01306.tfidf	0.123706	0.212441	1	1
TRAINING/TRAIN_01307.tfidf	0.132539	0.155037	1	1
TRAINING/TRAIN_01308.tfidf	0.106171	0.158377	1	1
TRAINING/TRAIN_01309.tfidf	0.097551	0.127629	1	1
TRAINING/TRAIN_01310.tfidf	0.202006	0.340367	1	1
TRAINING/TRAIN_01311.tfidf	0.098587	0.181548	1	1
TRAINING/TRAIN_01312.tfidf	0.175174	0.309486	1	1
TRAINING/TRAIN_01313.tfidf	0.301375	0.344615	1	1
TRAINING/TRAIN_01314.tfidf	0.186590	0.328660	1	1
TRAINING/TRAIN_01315.tfidf	0.195573	0.303131	1	1
TRAINING/TRAIN_01316.tfidf	0.098588	0.152263	1	1
TRAINING/TRAIN_01317.tfidf	0.174574	0.250101	1	1
TRAINING/TRAIN_01318.tfidf	0.239331	0.271128	1	1
TRAINING/TRAIN_01319.tfidf	0.192935	0.328786	1	1
TRAINING/TRAIN_01320.tfidf	0.155323	0.113486	0	0
TRAINING/TRAIN_01321.tfidf	0.167418	0.156822	0	0
TRAINING/TRAIN_01322.tfidf	0.044848	0.048491	1	0
TRAINING/TRAIN_01323.tfidf	0.322841	0.291404	0	0
TRAINING/TRAIN_01324.tfidf	0.015400	0.006401	0	0
TRAINING/TRAIN_01325.tfidf	0.163973	0.323660	1	1
TRAINING/TRAIN_01326.tfidf	0.261027	0.168114	0	1
TRAINING/TRAIN_01327.tfidf	0.180761	0.323326	1	1
TRAINING/TRAIN_01328.tfidf	0.143078	0.285884	1	1
TRAINING/TRAIN_01329.tfidf	0.285944	0.417666	1	1
TRAINING/TRAIN_01330.tfidf	0.125821	0.066166	0	0
TRAINING/TRAIN_01331.tfidf	0.222622	0.372068	1	1
TRAINING/TRAIN_01332.tfidf	0.127744	0.108050	0	0
TRAINING/TRAIN_01333.tfidf	0.162570	0.147193	0	0
TRAINING/TRAIN_01334.tfidf	0.131597	0.189055	1	1
TRAINING/TRAIN_01335.tfidf	0.120578	0.259921	1	1
TRAINING/TRAIN_01336.tfidf	0.256127	0.223912	0	0
TRAINING/TRAIN_01337.tfidf	0.071543	0.097529	1	1
TRAINING/TRAIN_01338.tfidf	0.155158	0.133080	0	0
TRAINING/TRAIN_01339.tfidf	0.309727	0.418459	1	1
TRAINING/TRAIN_01340.tfidf	0.107617	0.150237	1	1
TRAINING/TRAIN_01341.tfidf	0.197232	0.258640	1	1
TRAINING/TRAIN_01342.tfidf	0.153913	0.263727	1	1
TRAINING/TRAIN_01343.tfidf	0.258104	0.268405	1	1
TRAINING/TRAIN_01344.tfidf	0.116924	0.083535	0	0
TRAINING/TRAIN_01345.tfidf	0.112780	0.133594	1	1
TRAINING/TRAIN_01346.tfidf	0.109691	0.198581	1	1
TRAINING/TRAIN_01347.tfidf	0.086253	0.098617	1	1
TRAINING/TRAIN_01348.tfidf	0.059707	0.059330	0	1
TRAINING/TRAIN_01349.tfidf	0.148482	0.138815	0	0
TRAINING/TRAIN_01350.tfidf	0.071682	0.053815	0	0
TRAINING/TRAIN_01351.tfidf	0.082663	0.127512	1	1
TRAINING/TRAIN_01352.tfidf	0.055883	0.077441	1	0
TRAINING/TRAIN_01353.tfidf	0.124417	0.231298	1	1
TRAINING/TRAIN_01354.tfidf	0.125385	0.141327	1	1
TRAINING/TRAIN_01355.tfidf	0.140852	0.116118	0	0
TRAINING/TRAIN_01356.tfidf	0.113712	0.263786	1	1
TRAINING/TRAIN_01357.tfidf	0.160591	0.303995	1	1
TRAINING/TRAIN_01358.tfidf	0.182234	0.311834	1	1
TRAINING/TRAIN_01359.tfidf	0.058415	0.109765	1	1
TRAINING/TRAIN_01360.tfidf	0.085894	0.135579	1	1
TRAINING/TRAIN_01361.tfidf	0.324874	0.293424	0	0
TRAINING/TRAIN_01362.tfidf	0.031281	0.052567	1	1
TRAINING/TRAIN_01363.tfidf	0.116230	0.236973	1	1
TRAINING/TRAIN_01364.tfidf	0.100607	0.156393	1	1
TRAINING/TRAIN_01365.tfidf	0.115626	0.181349	1	1
TRAINING/TRAIN_01366.tfidf	0.107061	0.169465	1	1
TRAINING/TRAIN_01367.tfidf	0.133126	0.273356	1	1
TRAINING/TRAIN_01368.tfidf	0.482365	0.533035	1	1
TRAINING/TRAIN_01369.tfidf	0.176349	0.329962	1	1
TRAINING/TRAIN_01370.tfidf	0.171285	0.114179	0	0
TRAINING/TRAIN_01371.tfidf	0.073114	0.100468	1	1
TRAINING/TRAIN_01372.tfidf	0.223817	0.322525	1	1
TRAINING/TRAIN_01373.tfidf	0.190936	0.325370	1	1
TRAINING/TRAIN_01374.tfidf	0.071536	0.056592	0	1
TRAINING/TRAIN_01375.tfidf	0.079380	0.108268	1	1
TRAINING/TRAIN_01376.tfidf	0.055300	0.070441	1	1
TRAINING/TRAIN_01377.tfidf	0.071305	0.135137	1	1
TRAINING/TRAIN_01378.tfidf	0.090426	0.059282	0	0
TRAINING/TRAIN_01379.tfidf	0.170018	0.215734	1	1
TRAINING/TRAIN_01380.tfidf	0.153924	0.331136	1	1
TRAINING/TRAIN_01381.tfidf	0.185668	0.129220	0	0
TRAINING/TRAIN_01382.tfidf	0.166750	0.299202	1	1
TRAINING/TRAIN_01383.tfidf	0.124271	0.174514	1	1
TRAINING/TRAIN_01384.tfidf	0.058846	0.095531	1	1
TRAINING/TRAIN_01385.tfidf	0.190902	0.228946	1	1
TRAINING/TRAIN_01386.tfidf	0.129401	0.187741	1	1
TRAINING/TRAIN_01387.tfidf	0.122971	0.188365	1	1
TRAINING/TRAIN_01388.tfidf	0.137811	0.184814	1	1
TRAINING/TRAIN_01389.tfidf	0.190773	0.292459	1	1
TRAINING/TRAIN_01390.tfidf	0.147035	0.222043	1	1
TRAINING/TRAIN_01391.tfidf	0.189090	0.277392	1	1
TRAINING/TRAIN_01392.tfidf	0.144113	0.171844	1	1
TRAINING/TRAIN_01393.tfidf	0.067453	0.095714	1	1
TRAINING/TRAIN_01394.tfidf	0.448747	0.455095	1	0
TRAINING/TRAIN_01395.tfidf	0.239899	0.216593	0	0
TRAINING/TRAIN_01396.tfidf	0.104944	0.141467	1	1
TRAINING/TRAIN_01397.tfidf	0.142446	0.202482	1	1
TRAINING/TRAIN_01398.tfidf	0.050587	0.039588	0	0
TRAINING/TRAIN_01399.tfidf	0.194839	0.202400	1	1
TRAINING/TRAIN_01400.tfidf	0.146109	0.270496	1	1
TRAINING/TRAIN_01401.tfidf	0.209303	0.274431	1	1
TRAINING/TRAIN_01402.tfidf	0.302215	0.266816	0	0
TRAINING/TRAIN_01403.tfidf	0.090068	0.068238	0	0
TRAINING/TRAIN_01404.tfidf	0.085221	0.170337	1	1
TRAINING/TRAIN_01405.tfidf	0.073597	0.101211	1	1
TRAINING/TRAIN_01406.tfidf	0.150132	0.140431	0	0
TRAINING/TRAIN_01407.tfidf	0.000000	0.000000	0	1
TRAINING/TRAIN_01408.tfidf	0.158280	0.195487	1	1
TRAINING/TRAIN_01409.tfidf	0.167868	0.274697	1	1
TRAINING/TRAIN_01410.tfidf	0.118838	0.169341	1	1
TRAINING/TRAIN_01411.tfidf	0.155924	0.229361	1	1
TRAINING/TRAIN_01412.tfidf	0.235548	0.217189	0	0
TRAINING/TRAIN_01413.tfidf	0.187718	0.143783	0	0
TRAINING/TRAIN_01414.tfidf	0.170303	0.301530	1	1
TRAINING/TRAIN_01415.tfidf	0.118267	0.264381	1	1
TRAINING/TRAIN_01416.tfidf	0.115109	0.061648	0	0
TRAINING/TRAIN_01417.tfidf	0.153352	0.244353	1	1
TRAINING/TRAIN_01418.tfidf	0.153643	0.223102	1	1
TRAINING/TRAIN_01419.tfidf	0.073715	0.137669	1	1
TRAINING/TRAIN_01420.tfidf	0.059977	0.083623	1	1
TRAINING/TRAIN_01421.tfidf	0.193075	0.193230	1	0
TRAINING/TRAIN_01422.tfidf	0.206356	0.279321	1	1
TRAINING/TRAIN_01423.tfidf	0.071083	0.075389	1	0
TRAINING/TRAIN_01424.tfidf	0.174852	0.271991	1	1
TRAINING/TRAIN_01425.tfidf	0.066972	0.074420	1	0
TRAINING/TRAIN_01426.tfidf	0.184143	0.239546	1	1
TRAINING/TRAIN_01427.tfidf	0.171679	0.273264	1	1
TRAINING/TRAIN_01428.tfidf	0.142294	0.132174	0	0
TRAINING/TRAIN_01429.tfidf	0.166713	0.250669	1	1
TRAINING/TRAIN_01430.tfidf	0.151922	0.144198	0	1
TRAINING/TRAIN_01431.tfidf	0.268818	0.339853	1	1
TRAINING/TRAIN_01432.tfidf	0.168149	0.174101	1	0
TRAINING/TRAIN_01433.tfidf	0.244679	0.316057	1	1
TRAINING/TRAIN_01434.tfidf	0.078327	0.125310	1	1
TRAINING/TRAIN_01435.tfidf	0.269846	0.250753	0	0
TRAINING/TRAIN_01436.tfidf	0.184309	0.255571	1	1
TRAINING/TRAIN_01437.tfidf	0.134805	0.131318	0	1
TRAINING/TRAIN_01438.tfidf	0.101405	0.200916	1	1
TRAINING/TRAIN_01439.tfidf	0.100252	0.072393	0	0
TRAINING/TRAIN_01440.tfidf	0.144888	0.248917	1	1
TRAINING/TRAIN_01441.tfidf	0.107637	0.077634	0	0
TRAINING/TRAIN_01442.tfidf	0.179375	0.271200	1	1
TRAINING/TRAIN_01443.tfidf	0.208705	0.284988	1	1
TRAINING/TRAIN_01444.tfidf	0.171349	0.165477	0	1
TRAINING/TRAIN_01445.tfidf	0.196176	0.195375	0	0
TRAINING/TRAIN_01446.tfidf	0.166963	0.217827	1	1
TRAINING/TRAIN_01447.tfidf	0.091040	0.055362	0	0
TRAINING/TRAIN_01448.tfidf	0.163135	0.090711	0	0
TRAINING/TRAIN_01449.tfidf	0.121560	0.103485	0	0
TRAINING/TRAIN_01450.tfidf	0.165516	0.254967	1	1
TRAINING/TRAIN_01451.tfidf	0.150443	0.326086	1	1
TRAINING/TRAIN_01452.tfidf	0.135818	0.280235	1	1
TRAINING/TRAIN_01453.tfidf	0.123453	0.104829	0	0
TRAINING/TRAIN_01454.tfidf	0.154425	0.121860	0	0
TRAINING/TRAIN_01455.tfidf	0.081862	0.128417	1	1
TRAINING/TRAIN_01456.tfidf	0.113652	0.203917	1	1
TRAINING/TRAIN_01457.tfidf	0.146637	0.214855	1	1
TRAINING/TRAIN_01458.tfidf	0.146098	0.232313	1	1
TRAINING/TRAIN_01459.tfidf	0.010171	0.006499	0	0
TRAINING/TRAIN_01460.tfidf	0.182752	0.165394	0	0
TRAINING/TRAIN_01461.tfidf	0.153504	0.189422	1	1
TRAINING/TRAIN_01462.tfidf	0.191708	0.254304	1	1
TRAINING/TRAIN_01463.tfidf	0.179673	0.286194	1	1
TRAINING/TRAIN_01464.tfidf	0.160987	0.258317	1	1
TRAINING/TRAIN_01465.tfidf	0.145687	0.292279	1	1
TRAINING/TRAIN_01466.tfidf	0.135166	0.107038	0	0
TRAINING/TRAIN_01467.tfidf	0.146513	0.277804	1	1
TRAINING/TRAIN_01468.tfidf	0.076092	0.112526	1	1
TRAINING/TRAIN_01469.tfidf	0.209303	0.274431	1	1
TRAINING/TRAIN_01470.tfidf	0.128807	0.249640	1	1
TRAINING/TRAIN_01471.tfidf	0.163593	0.257835	1	1
TRAINING/TRAIN_01472.tfidf	0.137428	0.179202	1	1
TRAINING/TRAIN_01473.tfidf	0.218131	0.347108	1	1
TRAINING/TRAIN_01474.tfidf	0.060378	0.063670	1	1
TRAINING/TRAIN_01475.tfidf	0.110402	0.148187	1	1
TRAINING/TRAIN_01476.tfidf	0.076320	0.197810	1	1
TRAINING/TRAIN_01477.tfidf	0.224014	0.204011	0	0
TRAINING/TRAIN_01478.tfidf	0.138284	0.206420	1	1
TRAINING/TRAIN_01479.tfidf	0.108459	0.141626	1	1
TRAINING/TRAIN_01480.tfidf	0.106756	0.134619	1	1
TRAINING/TRAIN_01481.tfidf	0.166952	0.197189	1	1
TRAINING/TRAIN_01482.tfidf	0.139792	0.236292	1	1
TRAINING/TRAIN_01483.tfidf	0.125954	0.226549	1	1
TRAINING/TRAIN_01484.tfidf	0.280841	0.298932	1	1
TRAINING/TRAIN_01485.tfidf	0.148580	0.187431	1	1
TRAINING/TRAIN_01486.tfidf	0.126089	0.069356	0	0
TRAINING/TRAIN_01487.tfidf	0.175085	0.167315	0	1
TRAINING/TRAIN_01488.tfidf	0.075210	0.109406	1	1
TRAINING/TRAIN_01489.tfidf	0.203148	0.257885	1	1
TRAINING/TRAIN_01490.tfidf	0.120525	0.075489	0	0
TRAINING/TRAIN_01491.tfidf	0.156272	0.239224	1	1
TRAINING/TRAIN_01492.tfidf	0.248629	0.328063	1	1
TRAINING/TRAIN_01493.tfidf	0.142945	0.260309	1	1
TRAINING/TRAIN_01494.tfidf	0.170620	0.184079	1	1
TRAINING/TRAIN_01495.tfidf	0.193711	0.129239	0	0
TRAINING/TRAIN_01496.tfidf	0.161162	0.254626	1	1
TRAINING/TRAIN_01497.tfidf	0.125085	0.270035	1	1
TRAINING/TRAIN_01498.tfidf	0.094986	0.141373	1	1
TRAINING/TRAIN_01499.tfidf	0.159839	0.190563	1	1
TRAINING/TRAIN_01500.tfidf	0.230698	0.219638	0	0
TRAINING/TRAIN_01501.tfidf	0.069068	0.047318	0	0
TRAINING/TRAIN_01502.tfidf	0.039954	0.070703	1	1
TRAINING/TRAIN_01503.tfidf	0.167890	0.280536	1	1
TRAINING/TRAIN_01504.tfidf	0.147250	0.101598	0	0
TRAINING/TRAIN_01505.tfidf	0.090965	0.130140	1	1
TRAINING/TRAIN_01506.tfidf	0.120170	0.082555	0	0
TRAINING/TRAIN_01507.tfidf	0.109686	0.183475	1	1
TRAINING/TRAIN_01508.tfidf	0.051859	0.086485	1	1
TRAINING/TRAIN_01509.tfidf	0.176847	0.134398	0	0
TRAINING/TRAIN_01510.tfidf	0.078805	0.123372	1	1
TRAINING/TRAIN_01511.tfidf	0.176473	0.132054	0	1
TRAINING/TRAIN_01512.tfidf	0.135504	0.241343	1	1
TRAINING/TRAIN_01513.tfidf	0.488752	0.504612	1	0
TRAINING/TRAIN_01514.tfidf	0.302222	0.407872	1	1
TRAINING/TRAIN_01515.tfidf	0.089590	0.068161	0	0
TRAINING/TRAIN_01516.tfidf	0.128786	0.164448	1	1
TRAINING/TRAIN_01517.tfidf	0.201120	0.161870	0	0
TRAINING/TRAIN_01518.tfidf	0.175211	0.293879	1	1
TRAINING/TRAIN_01519.tfidf	0.283377	0.344019	1	1
TRAINING/TRAIN_01520.tfidf	0.217307	0.215038	0	1
TRAINING/TRAIN_01521.tfidf	0.091094	0.068234	0	0
TRAINING/TRAIN_01522.tfidf	0.076926	0.108940	1	1
