document	spamminess	hamminess	prediction	class
TRAINING/TRAIN_00934.tfidf	0.123078	0.119812	0	0
TRAINING/TRAIN_00935.tfidf	0.082718	0.086871	1	0
TRAINING/TRAIN_00936.tfidf	0.156497	0.133391	0	0
TRAINING/TRAIN_00937.tfidf	0.206534	0.218212	1	1
TRAINING/TRAIN_00938.tfidf	0.085097	0.099030	1	0
TRAINING/TRAIN_00939.tfidf	0.181323	0.246912	1	1
TRAINING/TRAIN_00940.tfidf	0.149268	0.183050	1	1
TRAINING/TRAIN_00941.tfidf	0.126969	0.119710	0	0
TRAINING/TRAIN_00942.tfidf	0.071744	0.129269	1	1
TRAINING/TRAIN_00943.tfidf	0.086527	0.159991	1	1
TRAINING/TRAIN_00944.tfidf	0.133565	0.208131	1	1
TRAINING/TRAIN_00945.tfidf	0.060155	0.051202	0	0
TRAINING/TRAIN_00946.tfidf	0.122849	0.131665	1	1
TRAINING/TRAIN_00947.tfidf	0.038720	0.045933	1	0
TRAINING/TRAIN_00948.tfidf	0.147827	0.156254	1	1
TRAINING/TRAIN_00949.tfidf	0.153457	0.269125	1	1
TRAINING/TRAIN_00950.tfidf	0.242673	0.298876	1	1
TRAINING/TRAIN_00951.tfidf	0.062127	0.107593	1	1
TRAINING/TRAIN_00952.tfidf	0.235889	0.203969	0	0
TRAINING/TRAIN_00953.tfidf	0.062259	0.152527	1	1
TRAINING/TRAIN_00954.tfidf	0.107586	0.146899	1	1
TRAINING/TRAIN_00955.tfidf	0.035883	0.055169	1	0
TRAINING/TRAIN_00956.tfidf	0.012760	0.022444	1	0
TRAINING/TRAIN_00957.tfidf	0.141020	0.161295	1	1
TRAINING/TRAIN_00958.tfidf	0.049731	0.080392	1	1
TRAINING/TRAIN_00959.tfidf	0.087991	0.149368	1	1
TRAINING/TRAIN_00960.tfidf	0.013068	0.014581	1	0
TRAINING/TRAIN_00961.tfidf	0.101133	0.225903	1	1
TRAINING/TRAIN_00962.tfidf	0.194184	0.241791	1	1
TRAINING/TRAIN_00963.tfidf	0.102923	0.170619	1	1
TRAINING/TRAIN_00964.tfidf	0.145136	0.231307	1	1
TRAINING/TRAIN_00965.tfidf	0.071991	0.092590	1	0
TRAINING/TRAIN_00966.tfidf	0.131621	0.176941	1	1
TRAINING/TRAIN_00967.tfidf	0.068388	0.131846	1	1
TRAINING/TRAIN_00968.tfidf	0.101653	0.169078	1	1
TRAINING/TRAIN_00969.tfidf	0.138807	0.184811	1	1
TRAINING/TRAIN_00970.tfidf	0.136663	0.139295	1	0
TRAINING/TRAIN_00971.tfidf	0.097273	0.138151	1	1
TRAINING/TRAIN_00972.tfidf	0.275105	0.242612	0	0
TRAINING/TRAIN_00973.tfidf	0.178494	0.174820	0	0
TRAINING/TRAIN_00974.tfidf	0.148208	0.210641	1	1
TRAINING/TRAIN_00975.tfidf	0.116154	0.120776	1	1
TRAINING/TRAIN_00976.tfidf	0.036015	0.075921	1	1
TRAINING/TRAIN_00977.tfidf	0.197299	0.193636	0	1
TRAINING/TRAIN_00978.tfidf	0.043802	0.044146	1	0
TRAINING/TRAIN_00979.tfidf	0.152934	0.144139	0	0
TRAINING/TRAIN_00980.tfidf	0.122278	0.199003	1	1
TRAINING/TRAIN_00981.tfidf	0.000000	0.000000	0	0
TRAINING/TRAIN_00982.tfidf	0.183460	0.175733	0	0
TRAINING/TRAIN_00983.tfidf	0.104596	0.204503	1	1
TRAINING/TRAIN_00984.tfidf	0.130823	0.107960	0	0
TRAINING/TRAIN_00985.tfidf	0.033752	0.068905	1	1
TRAINING/TRAIN_00986.tfidf	0.148236	0.123420	0	0
TRAINING/TRAIN_00987.tfidf	0.077923	0.189255	1	1
TRAINING/TRAIN_00988.tfidf	0.064895	0.051496	0	0
TRAINING/TRAIN_00989.tfidf	0.120921	0.199168	1	1
TRAINING/TRAIN_00990.tfidf	0.126546	0.167415	1	1
TRAINING/TRAIN_00991.tfidf	0.088345	0.079782	0	0
TRAINING/TRAIN_00992.tfidf	0.067458	0.169358	1	1
TRAINING/TRAIN_00993.tfidf	0.194192	0.215525	1	1
TRAINING/TRAIN_00994.tfidf	0.049480	0.140929	1	1
TRAINING/TRAIN_00995.tfidf	0.170092	0.178331	1	1
TRAINING/TRAIN_00996.tfidf	0.171998	0.199106	1	1
TRAINING/TRAIN_00997.tfidf	0.123625	0.184036	1	1
TRAINING/TRAIN_00998.tfidf	0.088423	0.141814	1	1
TRAINING/TRAIN_00999.tfidf	0.224949	0.195677	0	0
TRAINING/TRAIN_01000.tfidf	0.297106	0.343637	1	1
TRAINING/TRAIN_01001.tfidf	0.121076	0.212082	1	1
TRAINING/TRAIN_01002.tfidf	0.185493	0.329573	1	1
TRAINING/TRAIN_01003.tfidf	0.130823	0.107960	0	0
TRAINING/TRAIN_01004.tfidf	0.093714	0.197074	1	1
TRAINING/TRAIN_01005.tfidf	0.226491	0.305203	1	1
TRAINING/TRAIN_01006.tfidf	0.136330	0.113225	0	0
TRAINING/TRAIN_01007.tfidf	0.319063	0.367480	1	1
TRAINING/TRAIN_01008.tfidf	0.100862	0.144115	1	1
TRAINING/TRAIN_01009.tfidf	0.151692	0.225255	1	1
TRAINING/TRAIN_01010.tfidf	0.245654	0.293473	1	1
TRAINING/TRAIN_01011.tfidf	0.272198	0.244418	0	0
TRAINING/TRAIN_01012.tfidf	0.177717	0.259345	1	1
TRAINING/TRAIN_01013.tfidf	0.182212	0.161956	0	0
TRAINING/TRAIN_01014.tfidf	0.139987	0.134006	0	0
TRAINING/TRAIN_01015.tfidf	0.115617	0.190129	1	1
TRAINING/TRAIN_01016.tfidf	0.228735	0.257673	1	1
TRAINING/TRAIN_01017.tfidf	0.063820	0.137101	1	1
TRAINING/TRAIN_01018.tfidf	0.289500	0.315527	1	1
TRAINING/TRAIN_01019.tfidf	0.365042	0.318193	0	0
TRAINING/TRAIN_01020.tfidf	0.049429	0.085328	1	1
TRAINING/TRAIN_01021.tfidf	0.038808	0.103011	1	1
TRAINING/TRAIN_01022.tfidf	0.136210	0.200741	1	1
TRAINING/TRAIN_01023.tfidf	0.100076	0.165308	1	1
TRAINING/TRAIN_01024.tfidf	0.146368	0.134049	0	0
TRAINING/TRAIN_01025.tfidf	0.372443	0.316774	0	0
TRAINING/TRAIN_01026.tfidf	0.190137	0.287354	1	1
TRAINING/TRAIN_01027.tfidf	0.058427	0.103972	1	1
TRAINING/TRAIN_01028.tfidf	0.049506	0.093220	1	1
TRAINING/TRAIN_01029.tfidf	0.091197	0.078907	0	0
TRAINING/TRAIN_01030.tfidf	0.307811	0.386972	1	1
TRAINING/TRAIN_01031.tfidf	0.058649	0.057209	0	0
TRAINING/TRAIN_01032.tfidf	0.058291	0.101465	1	1
TRAINING/TRAIN_01033.tfidf	0.307060	0.260670	0	0
TRAINING/TRAIN_01034.tfidf	0.086097	0.176648	1	1
TRAINING/TRAIN_01035.tfidf	0.172224	0.241829	1	1
TRAINING/TRAIN_01036.tfidf	0.070724	0.186181	1	1
TRAINING/TRAIN_01037.tfidf	0.175946	0.154810	0	0
TRAINING/TRAIN_01038.tfidf	0.069555	0.081613	1	1
TRAINING/TRAIN_01039.tfidf	0.112907	0.164684	1	1
TRAINING/TRAIN_01040.tfidf	0.051117	0.041321	0	0
TRAINING/TRAIN_01041.tfidf	0.111843	0.192520	1	1
TRAINING/TRAIN_01042.tfidf	0.158237	0.302125	1	1
TRAINING/TRAIN_01043.tfidf	0.090449	0.151472	1	1
TRAINING/TRAIN_01044.tfidf	0.034552	0.046416	1	0
TRAINING/TRAIN_01045.tfidf	0.061474	0.061455	0	0
TRAINING/TRAIN_01046.tfidf	0.055839	0.050737	0	0
TRAINING/TRAIN_01047.tfidf	0.116523	0.145521	1	1
TRAINING/TRAIN_01048.tfidf	0.132380	0.215785	1	1
TRAINING/TRAIN_01049.tfidf	0.043390	0.075733	1	1
TRAINING/TRAIN_01050.tfidf	0.199997	0.242837	1	1
TRAINING/TRAIN_01051.tfidf	0.082213	0.168173	1	1
TRAINING/TRAIN_01052.tfidf	0.270045	0.240546	0	0
TRAINING/TRAIN_01053.tfidf	0.237746	0.261105	1	1
TRAINING/TRAIN_01054.tfidf	0.136745	0.191344	1	1
TRAINING/TRAIN_01055.tfidf	0.039275	0.050173	1	0
TRAINING/TRAIN_01056.tfidf	0.130514	0.257250	1	1
TRAINING/TRAIN_01057.tfidf	0.099173	0.191280	1	1
TRAINING/TRAIN_01058.tfidf	0.019284	0.013822	0	0
TRAINING/TRAIN_01059.tfidf	0.158712	0.280350	1	1
TRAINING/TRAIN_01060.tfidf	0.097369	0.156005	1	1
TRAINING/TRAIN_01061.tfidf	0.107684	0.164028	1	1
TRAINING/TRAIN_01062.tfidf	0.067969	0.123035	1	1
TRAINING/TRAIN_01063.tfidf	0.134730	0.124653	0	0
TRAINING/TRAIN_01064.tfidf	0.199645	0.187721	0	0
TRAINING/TRAIN_01065.tfidf	0.123615	0.226335	1	1
TRAINING/TRAIN_01066.tfidf	0.083578	0.141124	1	1
TRAINING/TRAIN_01067.tfidf	0.133990	0.123444	0	0
TRAINING/TRAIN_01068.tfidf	0.046286	0.094527	1	0
TRAINING/TRAIN_01069.tfidf	0.112918	0.206919	1	1
TRAINING/TRAIN_01070.tfidf	0.193376	0.213270	1	1
TRAINING/TRAIN_01071.tfidf	0.104948	0.090608	0	0
TRAINING/TRAIN_01072.tfidf	0.049429	0.085328	1	1
TRAINING/TRAIN_01073.tfidf	0.260189	0.233252	0	0
TRAINING/TRAIN_01074.tfidf	0.006164	0.005434	0	0
TRAINING/TRAIN_01075.tfidf	0.089478	0.103652	1	0
TRAINING/TRAIN_01076.tfidf	0.151061	0.258316	1	1
TRAINING/TRAIN_01077.tfidf	0.126522	0.193469	1	1
TRAINING/TRAIN_01078.tfidf	0.080219	0.080857	1	0
TRAINING/TRAIN_01079.tfidf	0.176888	0.264802	1	1
TRAINING/TRAIN_01080.tfidf	0.097334	0.154802	1	1
TRAINING/TRAIN_01081.tfidf	0.105817	0.128269	1	1
TRAINING/TRAIN_01082.tfidf	0.000051	0.000000	0	0
TRAINING/TRAIN_01083.tfidf	0.159857	0.136996	0	0
TRAINING/TRAIN_01084.tfidf	0.129929	0.108501	0	0
TRAINING/TRAIN_01085.tfidf	0.125571	0.176036	1	1
TRAINING/TRAIN_01086.tfidf	0.068908	0.086471	1	0
TRAINING/TRAIN_01087.tfidf	0.089951	0.154126	1	1
TRAINING/TRAIN_01088.tfidf	0.158697	0.190365	1	1
TRAINING/TRAIN_01089.tfidf	0.192444	0.196709	1	0
TRAINING/TRAIN_01090.tfidf	0.188405	0.199332	1	0
TRAINING/TRAIN_01091.tfidf	0.084166	0.119846	1	1
TRAINING/TRAIN_01092.tfidf	0.092037	0.170218	1	1
TRAINING/TRAIN_01093.tfidf	0.085355	0.167103	1	1
TRAINING/TRAIN_01094.tfidf	0.170537	0.186652	1	1
TRAINING/TRAIN_01095.tfidf	0.221637	0.343461	1	1
TRAINING/TRAIN_01096.tfidf	0.183654	0.300112	1	1
TRAINING/TRAIN_01097.tfidf	0.042525	0.080147	1	1
TRAINING/TRAIN_01098.tfidf	0.019278	0.042911	1	1
TRAINING/TRAIN_01099.tfidf	0.143131	0.253873	1	1
TRAINING/TRAIN_01100.tfidf	0.076208	0.190580	1	1
TRAINING/TRAIN_01101.tfidf	0.139307	0.228241	1	1
TRAINING/TRAIN_01102.tfidf	0.064582	0.080648	1	0
TRAINING/TRAIN_01103.tfidf	0.000741	0.000000	0	0
TRAINING/TRAIN_01104.tfidf	0.031256	0.026542	0	0
TRAINING/TRAIN_01105.tfidf	0.049043	0.104837	1	1
TRAINING/TRAIN_01106.tfidf	0.163215	0.268511	1	1
TRAINING/TRAIN_01107.tfidf	0.138819	0.125563	0	0
TRAINING/TRAIN_01108.tfidf	0.135196	0.202120	1	1
TRAINING/TRAIN_01109.tfidf	0.122748	0.131683	1	1
TRAINING/TRAIN_01110.tfidf	0.166993	0.301360	1	1
TRAINING/TRAIN_01111.tfidf	0.148879	0.118242	0	0
TRAINING/TRAIN_01112.tfidf	0.033941	0.089851	1	1
TRAINING/TRAIN_01113.tfidf	0.154674	0.158731	1	1
TRAINING/TRAIN_01114.tfidf	0.043546	0.076103	1	0
TRAINING/TRAIN_01115.tfidf	0.092137	0.098388	1	0
TRAINING/TRAIN_01116.tfidf	0.135476	0.190323	1	1
TRAINING/TRAIN_01117.tfidf	0.179389	0.238692	1	1
TRAINING/TRAIN_01118.tfidf	0.064837	0.047108	0	0
TRAINING/TRAIN_01119.tfidf	0.055514	0.050143	0	0
TRAINING/TRAIN_01120.tfidf	0.004316	0.003389	0	0
TRAINING/TRAIN_01121.tfidf	0.128901	0.126596	0	0
TRAINING/TRAIN_01122.tfidf	0.044068	0.102098	1	1
TRAINING/TRAIN_01123.tfidf	0.104003	0.184008	1	1
TRAINING/TRAIN_01124.tfidf	0.009372	0.007566	0	0
TRAINING/TRAIN_01125.tfidf	0.136283	0.198057	1	1
TRAINING/TRAIN_01126.tfidf	0.036552	0.059305	1	1
TRAINING/TRAIN_01127.tfidf	0.109271	0.196674	1	1
TRAINING/TRAIN_01128.tfidf	0.074284	0.120865	1	1
TRAINING/TRAIN_01129.tfidf	0.070587	0.138499	1	1
TRAINING/TRAIN_01130.tfidf	0.305363	0.264737	0	0
TRAINING/TRAIN_01131.tfidf	0.123574	0.204456	1	1
TRAINING/TRAIN_01132.tfidf	0.024787	0.032723	1	0
TRAINING/TRAIN_01133.tfidf	0.158289	0.243391	1	1
TRAINING/TRAIN_01134.tfidf	0.170237	0.318579	1	1
TRAINING/TRAIN_01135.tfidf	0.101603	0.256268	1	1
TRAINING/TRAIN_01136.tfidf	0.071194	0.101513	1	1
TRAINING/TRAIN_01137.tfidf	0.110100	0.196523	1	1
TRAINING/TRAIN_01138.tfidf	0.057644	0.041959	0	0
TRAINING/TRAIN_01139.tfidf	0.005729	0.004908	0	0
TRAINING/TRAIN_01140.tfidf	0.136212	0.201974	1	1
TRAINING/TRAIN_01141.tfidf	0.113726	0.117482	1	0
TRAINING/TRAIN_01142.tfidf	0.000000	0.000000	0	0
TRAINING/TRAIN_01143.tfidf	0.087409	0.162839	1	1
TRAINING/TRAIN_01144.tfidf	0.245302	0.260966	1	1
TRAINING/TRAIN_01145.tfidf	0.172687	0.172557	0	0
TRAINING/TRAIN_01146.tfidf	0.117468	0.188618	1	1
TRAINING/TRAIN_01147.tfidf	0.039744	0.035871	0	0
TRAINING/TRAIN_01148.tfidf	0.042042	0.036203	0	0
TRAINING/TRAIN_01149.tfidf	0.141319	0.248296	1	1
TRAINING/TRAIN_01150.tfidf	0.054892	0.026589	0	0
TRAINING/TRAIN_01151.tfidf	0.046990	0.042860	0	0
TRAINING/TRAIN_01152.tfidf	0.158182	0.237478	1	1
TRAINING/TRAIN_01153.tfidf	0.179423	0.167171	0	0
TRAINING/TRAIN_01154.tfidf	0.157414	0.242977	1	1
TRAINING/TRAIN_01155.tfidf	0.122701	0.132365	1	0
TRAINING/TRAIN_01156.tfidf	0.135384	0.207186	1	1
TRAINING/TRAIN_01157.tfidf	0.105182	0.214268	1	1
TRAINING/TRAIN_01158.tfidf	0.116903	0.198682	1	1
TRAINING/TRAIN_01159.tfidf	0.016762	0.029736	1	1
TRAINING/TRAIN_01160.tfidf	0.107655	0.199771	1	1
TRAINING/TRAIN_01161.tfidf	0.008378	0.035747	1	0
TRAINING/TRAIN_01162.tfidf	0.041147	0.084482	1	1
TRAINING/TRAIN_01163.tfidf	0.110629	0.137635	1	1
TRAINING/TRAIN_01164.tfidf	0.110839	0.090062	0	0
TRAINING/TRAIN_01165.tfidf	0.100632	0.091185	0	0
TRAINING/TRAIN_01166.tfidf	0.176113	0.189381	1	1
TRAINING/TRAIN_01167.tfidf	0.175478	0.261019	1	1
TRAINING/TRAIN_01168.tfidf	0.064186	0.115548	1	1
TRAINING/TRAIN_01169.tfidf	0.163534	0.188749	1	1
TRAINING/TRAIN_01170.tfidf	0.182952	0.241699	1	1
TRAINING/TRAIN_01171.tfidf	0.188267	0.227119	1	1
TRAINING/TRAIN_01172.tfidf	0.037207	0.068492	1	1
TRAINING/TRAIN_01173.tfidf	0.064186	0.115548	1	1
TRAINING/TRAIN_01174.tfidf	0.109056	0.088629	0	0
TRAINING/TRAIN_01175.tfidf	0.089417	0.061038	0	0
TRAINING/TRAIN_01176.tfidf	0.019613	0.011929	0	0
TRAINING/TRAIN_01177.tfidf	0.170842	0.282186	1	1
TRAINING/TRAIN_01178.tfidf	0.108206	0.193432	1	1
TRAINING/TRAIN_01179.tfidf	0.073970	0.158657	1	1
TRAINING/TRAIN_01180.tfidf	0.116406	0.108812	0	0
TRAINING/TRAIN_01181.tfidf	0.037744	0.039366	1	0
TRAINING/TRAIN_01182.tfidf	0.162275	0.163809	1	0
TRAINING/TRAIN_01183.tfidf	0.038908	0.047441	1	0
TRAINING/TRAIN_01184.tfidf	0.110265	0.233341	1	1
TRAINING/TRAIN_01185.tfidf	0.138161	0.142588	1	0
TRAINING/TRAIN_01186.tfidf	0.087591	0.122252	1	1
TRAINING/TRAIN_01187.tfidf	0.116926	0.203663	1	1
TRAINING/TRAIN_01188.tfidf	0.140516	0.203885	1	1
TRAINING/TRAIN_01189.tfidf	0.123699	0.241073	1	1
TRAINING/TRAIN_01190.tfidf	0.062265	0.124490	1	1
TRAINING/TRAIN_01191.tfidf	0.161827	0.247318	1	1
TRAINING/TRAIN_01192.tfidf	0.124117	0.175636	1	1
TRAINING/TRAIN_01193.tfidf	0.178964	0.307108	1	1
TRAINING/TRAIN_01194.tfidf	0.132016	0.123527	0	0
TRAINING/TRAIN_01195.tfidf	0.123239	0.120496	0	0
TRAINING/TRAIN_01196.tfidf	0.118711	0.204121	1	1
TRAINING/TRAIN_01197.tfidf	0.104941	0.104025	0	0
TRAINING/TRAIN_01198.tfidf	0.180162	0.296677	1	1
TRAINING/TRAIN_01199.tfidf	0.000000	0.000000	0	1
TRAINING/TRAIN_01200.tfidf	0.129112	0.163106	1	1
TRAINING/TRAIN_01201.tfidf	0.133590	0.116704	0	0
TRAINING/TRAIN_01202.tfidf	0.096596	0.088927	0	0
TRAINING/TRAIN_01203.tfidf	0.132891	0.118327	0	0
TRAINING/TRAIN_01204.tfidf	0.089105	0.074580	0	0
TRAINING/TRAIN_01205.tfidf	0.056997	0.115132	1	1
TRAINING/TRAIN_01206.tfidf	0.108349	0.085217	0	0
TRAINING/TRAIN_01207.tfidf	0.122890	0.207295	1	1
TRAINING/TRAIN_01208.tfidf	0.000051	0.000000	0	0
TRAINING/TRAIN_01209.tfidf	0.084053	0.126767	1	1
TRAINING/TRAIN_01210.tfidf	0.074275	0.185282	1	1
TRAINING/TRAIN_01211.tfidf	0.100960	0.152876	1	1
TRAINING/TRAIN_01212.tfidf	0.117135	0.174691	1	1
TRAINING/TRAIN_01213.tfidf	0.102364	0.175930	1	1
TRAINING/TRAIN_01214.tfidf	0.100604	0.173859	1	1
TRAINING/TRAIN_01215.tfidf	0.000000	0.000000	0	0
TRAINING/TRAIN_01216.tfidf	0.087139	0.075263	0	0
TRAINING/TRAIN_01217.tfidf	0.148761	0.214238	1	1
TRAINING/TRAIN_01218.tfidf	0.304714	0.373379	1	1
TRAINING/TRAIN_01219.tfidf	0.110806	0.099478	0	0
TRAINING/TRAIN_01220.tfidf	0.109859	0.184158	1	1
TRAINING/TRAIN_01221.tfidf	0.097911	0.170295	1	1
TRAINING/TRAIN_01222.tfidf	0.033833	0.050429	1	1
TRAINING/TRAIN_01223.tfidf	0.342663	0.307920	0	0
TRAINING/TRAIN_01224.tfidf	0.072869	0.068119	0	0
TRAINING/TRAIN_01225.tfidf	0.273815	0.343086	1	1
TRAINING/TRAIN_01226.tfidf	0.085422	0.150955	1	1
TRAINING/TRAIN_01227.tfidf	0.043627	0.147394	1	1
TRAINING/TRAIN_01228.tfidf	0.056809	0.154628	1	1
TRAINING/TRAIN_01229.tfidf	0.096205	0.093038	0	0
TRAINING/TRAIN_01230.tfidf	0.082612	0.165924	1	1
TRAINING/TRAIN_01231.tfidf	0.048745	0.092043	1	1
TRAINING/TRAIN_01232.tfidf	0.237951	0.319130	1	1
TRAINING/TRAIN_01233.tfidf	0.029217	0.063737	1	1
TRAINING/TRAIN_01234.tfidf	0.104355	0.085841	0	0
TRAINING/TRAIN_01235.tfidf	0.052050	0.119729	1	1
TRAINING/TRAIN_01236.tfidf	0.015911	0.014517	0	0
TRAINING/TRAIN_01237.tfidf	0.112316	0.200875	1	1
TRAINING/TRAIN_01238.tfidf	0.142199	0.117587	0	0
TRAINING/TRAIN_01239.tfidf	0.058993	0.075429	1	1
TRAINING/TRAIN_01240.tfidf	0.114818	0.205607	1	1
TRAINING/TRAIN_01241.tfidf	0.061923	0.130043	1	1
TRAINING/TRAIN_01242.tfidf	0.000000	0.000000	0	1
TRAINING/TRAIN_01243.tfidf	0.133786	0.206524	1	1
TRAINING/TRAIN_01244.tfidf	0.075166	0.067085	0	0
TRAINING/TRAIN_01245.tfidf	0.129640	0.220298	1	1
TRAINING/TRAIN_01246.tfidf	0.167259	0.260370	1	1
TRAINING/TRAIN_01247.tfidf	0.054488	0.060447	1	0
TRAINING/TRAIN_01248.tfidf	0.083646	0.083628	0	0
TRAINING/TRAIN_01249.tfidf	0.122907	0.155679	1	1
TRAINING/TRAIN_01250.tfidf	0.260149	0.306005	1	1
TRAINING/TRAIN_01251.tfidf	0.073249	0.055813	0	0
TRAINING/TRAIN_01252.tfidf	0.073166	0.082247	1	1
TRAINING/TRAIN_01253.tfidf	0.196917	0.185600	0	0
TRAINING/TRAIN_01254.tfidf	0.131433	0.201810	1	1
TRAINING/TRAIN_01255.tfidf	0.113976	0.187063	1	1
TRAINING/TRAIN_01256.tfidf	0.088815	0.077962	0	0
TRAINING/TRAIN_01257.tfidf	0.099854	0.122184	1	0
TRAINING/TRAIN_01258.tfidf	0.086821	0.094121	1	1
TRAINING/TRAIN_01259.tfidf	0.167720	0.296218	1	1
TRAINING/TRAIN_01260.tfidf	0.049696	0.083601	1	1
TRAINING/TRAIN_01261.tfidf	0.176219	0.184025	1	1
TRAINING/TRAIN_01262.tfidf	0.104824	0.108891	1	0
TRAINING/TRAIN_01263.tfidf	0.059654	0.106623	1	1
TRAINING/TRAIN_01264.tfidf	0.062874	0.083880	1	1
TRAINING/TRAIN_01265.tfidf	0.182963	0.268928	1	1
TRAINING/TRAIN_01266.tfidf	0.058934	0.088495	1	1
TRAINING/TRAIN_01267.tfidf	0.081429	0.069969	0	0
TRAINING/TRAIN_01268.tfidf	0.124162	0.212963	1	1
TRAINING/TRAIN_01269.tfidf	0.134748	0.196098	1	1
TRAINING/TRAIN_01270.tfidf	0.099217	0.129236	1	1
TRAINING/TRAIN_01271.tfidf	0.063207	0.092729	1	1
TRAINING/TRAIN_01272.tfidf	0.031244	0.072886	1	1
TRAINING/TRAIN_01273.tfidf	0.011826	0.041301	1	1
TRAINING/TRAIN_01274.tfidf	0.173324	0.263839	1	1
TRAINING/TRAIN_01275.tfidf	0.117266	0.165204	1	1
TRAINING/TRAIN_01276.tfidf	0.009512	0.007332	0	0
TRAINING/TRAIN_01277.tfidf	0.043472	0.063216	1	0
TRAINING/TRAIN_01278.tfidf	0.170496	0.236142	1	1
TRAINING/TRAIN_01279.tfidf	0.105789	0.160153	1	1
TRAINING/TRAIN_01280.tfidf	0.078010	0.107322	1	1
TRAINING/TRAIN_01281.tfidf	0.149368	0.243001	1	1
TRAINING/TRAIN_01282.tfidf	0.136946	0.206804	1	1
TRAINING/TRAIN_01283.tfidf	0.173125	0.281932	1	1
TRAINING/TRAIN_01284.tfidf	0.067302	0.089857	1	1
TRAINING/TRAIN_01285.tfidf	0.067761	0.088651	1	1
TRAINING/TRAIN_01286.tfidf	0.102803	0.157701	1	1
TRAINING/TRAIN_01287.tfidf	0.076485	0.078527	1	0
TRAINING/TRAIN_01288.tfidf	0.011861	0.024803	1	0
TRAINING/TRAIN_01289.tfidf	0.080519	0.149980	1	1
TRAINING/TRAIN_01290.tfidf	0.011673	0.036202	1	1
TRAINING/TRAIN_01291.tfidf	0.178344	0.247569	1	1
TRAINING/TRAIN_01292.tfidf	0.049039	0.071404	1	1
TRAINING/TRAIN_01293.tfidf	0.369437	0.315967	0	0
TRAINING/TRAIN_01294.tfidf	0.088888	0.146404	1	1
TRAINING/TRAIN_01295.tfidf	0.068575	0.156464	1	1
TRAINING/TRAIN_01296.tfidf	0.175688	0.284555	1	1
TRAINING/TRAIN_01297.tfidf	0.201683	0.295544	1	1
TRAINING/TRAIN_01298.tfidf	0.061477	0.068332	1	0
TRAINING/TRAIN_01299.tfidf	0.076583	0.159714	1	1
TRAINING/TRAIN_01300.tfidf	0.125570	0.120754	0	0
TRAINING/TRAIN_01301.tfidf	0.124517	0.121201	0	0
TRAINING/TRAIN_01302.tfidf	0.228638	0.264651	1	0
TRAINING/TRAIN_01303.tfidf	0.170578	0.278599	1	1
TRAINING/TRAIN_01304.tfidf	0.169189	0.303981	1	1
TRAINING/TRAIN_01305.tfidf	0.063550	0.103464	1	1
TRAINING/TRAIN_01306.tfidf	0.121379	0.172209	1	1
TRAINING/TRAIN_01307.tfidf	0.144861	0.157720	1	1
TRAINING/TRAIN_01308.tfidf	0.075184	0.108604	1	1
TRAINING/TRAIN_01309.tfidf	0.054020	0.087488	1	1
TRAINING/TRAIN_01310.tfidf	0.174981	0.271362	1	1
TRAINING/TRAIN_01311.tfidf	0.072247	0.145096	1	1
TRAINING/TRAIN_01312.tfidf	0.135074	0.254282	1	1
TRAINING/TRAIN_01313.tfidf	0.235088	0.302492	1	1
TRAINING/TRAIN_01314.tfidf	0.138758	0.268814	1	1
TRAINING/TRAIN_01315.tfidf	0.160141	0.269226	1	1
TRAINING/TRAIN_01316.tfidf	0.065919	0.118184	1	1
TRAINING/TRAIN_01317.tfidf	0.149560	0.198825	1	1
TRAINING/TRAIN_01318.tfidf	0.260008	0.271289	1	1
TRAINING/TRAIN_01319.tfidf	0.144801	0.236247	1	1
TRAINING/TRAIN_01320.tfidf	0.109243	0.095230	0	0
TRAINING/TRAIN_01321.tfidf	0.149454	0.143202	0	0
TRAINING/TRAIN_01322.tfidf	0.026302	0.039663	1	0
TRAINING/TRAIN_01323.tfidf	0.370184	0.320050	0	0
TRAINING/TRAIN_01324.tfidf	0.004456	0.002707	0	0
TRAINING/TRAIN_01325.tfidf	0.150441	0.269730	1	1
TRAINING/TRAIN_01326.tfidf	0.131134	0.114597	0	1
TRAINING/TRAIN_01327.tfidf	0.133589	0.239722	1	1
TRAINING/TRAIN_01328.tfidf	0.146076	0.259245	1	1
TRAINING/TRAIN_01329.tfidf	0.259544	0.373322	1	1
TRAINING/TRAIN_01330.tfidf	0.037825	0.025906	0	0
TRAINING/TRAIN_01331.tfidf	0.173548	0.293812	1	1
TRAINING/TRAIN_01332.tfidf	0.093631	0.087245	0	0
TRAINING/TRAIN_01333.tfidf	0.097508	0.107949	1	0
TRAINING/TRAIN_01334.tfidf	0.122907	0.155679	1	1
TRAINING/TRAIN_01335.tfidf	0.086041	0.188863	1	1
TRAINING/TRAIN_01336.tfidf	0.267870	0.232773	0	0
TRAINING/TRAIN_01337.tfidf	0.061364	0.081561	1	1
TRAINING/TRAIN_01338.tfidf	0.103196	0.103364	1	0
TRAINING/TRAIN_01339.tfidf	0.252813	0.355185	1	1
TRAINING/TRAIN_01340.tfidf	0.084421	0.134646	1	1
TRAINING/TRAIN_01341.tfidf	0.124069	0.204489	1	1
TRAINING/TRAIN_01342.tfidf	0.106792	0.184233	1	1
TRAINING/TRAIN_01343.tfidf	0.255615	0.269611	1	1
TRAINING/TRAIN_01344.tfidf	0.052975	0.056578	1	0
