document	spamminess	hamminess	prediction	class
TRAINING/TRAIN_01101.tfidf	0.248565	0.280466	1	1
TRAINING/TRAIN_01102.tfidf	0.130612	0.137905	1	0
TRAINING/TRAIN_01103.tfidf	0.000437	0.000000	0	0
TRAINING/TRAIN_01104.tfidf	0.031256	0.026542	0	0
TRAINING/TRAIN_01105.tfidf	0.049043	0.104837	1	1
TRAINING/TRAIN_01106.tfidf	0.216847	0.267464	1	1
TRAINING/TRAIN_01107.tfidf	0.177767	0.164233	0	0
TRAINING/TRAIN_01108.tfidf	0.135196	0.202120	1	1
TRAINING/TRAIN_01109.tfidf	0.122748	0.131683	1	1
TRAINING/TRAIN_01110.tfidf	0.235539	0.295286	1	1
TRAINING/TRAIN_01111.tfidf	0.260645	0.225567	0	0
TRAINING/TRAIN_01112.tfidf	0.033941	0.089851	1	1
TRAINING/TRAIN_01113.tfidf	0.284897	0.308691	1	1
TRAINING/TRAIN_01114.tfidf	0.043546	0.076103	1	0
TRAINING/TRAIN_01115.tfidf	0.092137	0.098388	1	0
TRAINING/TRAIN_01116.tfidf	0.139178	0.208840	1	1
TRAINING/TRAIN_01117.tfidf	0.179389	0.238692	1	1
TRAINING/TRAIN_01118.tfidf	0.064837	0.047108	0	0
TRAINING/TRAIN_01119.tfidf	0.055514	0.050143	0	0
TRAINING/TRAIN_01120.tfidf	0.007110	0.006341	0	0
TRAINING/TRAIN_01121.tfidf	0.146057	0.143248	0	0
TRAINING/TRAIN_01122.tfidf	0.044068	0.102098	1	1
TRAINING/TRAIN_01123.tfidf	0.130888	0.222700	1	1
TRAINING/TRAIN_01124.tfidf	0.009372	0.007566	0	0
TRAINING/TRAIN_01125.tfidf	0.136283	0.198057	1	1
TRAINING/TRAIN_01126.tfidf	0.124555	0.159616	1	1
TRAINING/TRAIN_01127.tfidf	0.109271	0.196674	1	1
TRAINING/TRAIN_01128.tfidf	0.074284	0.120865	1	1
TRAINING/TRAIN_01129.tfidf	0.070587	0.138499	1	1
TRAINING/TRAIN_01130.tfidf	0.127841	0.146036	1	0
TRAINING/TRAIN_01131.tfidf	0.300710	0.347012	1	1
TRAINING/TRAIN_01132.tfidf	0.024787	0.032723	1	0
TRAINING/TRAIN_01133.tfidf	0.189854	0.270676	1	1
TRAINING/TRAIN_01134.tfidf	0.255238	0.328587	1	1
TRAINING/TRAIN_01135.tfidf	0.101603	0.256268	1	1
TRAINING/TRAIN_01136.tfidf	0.071194	0.101513	1	1
TRAINING/TRAIN_01137.tfidf	0.110100	0.196523	1	1
TRAINING/TRAIN_01138.tfidf	0.057644	0.041959	0	0
TRAINING/TRAIN_01139.tfidf	0.007114	0.006339	0	0
TRAINING/TRAIN_01140.tfidf	0.231057	0.261737	1	1
TRAINING/TRAIN_01141.tfidf	0.191169	0.198903	1	0
TRAINING/TRAIN_01142.tfidf	0.079188	0.075426	0	0
TRAINING/TRAIN_01143.tfidf	0.087409	0.162839	1	1
TRAINING/TRAIN_01144.tfidf	0.144696	0.192307	1	1
TRAINING/TRAIN_01145.tfidf	0.233384	0.232447	0	0
TRAINING/TRAIN_01146.tfidf	0.117468	0.188618	1	1
TRAINING/TRAIN_01147.tfidf	0.039744	0.035871	0	0
TRAINING/TRAIN_01148.tfidf	0.042042	0.036203	0	0
TRAINING/TRAIN_01149.tfidf	0.184415	0.265006	1	1
TRAINING/TRAIN_01150.tfidf	0.058777	0.055910	0	0
TRAINING/TRAIN_01151.tfidf	0.046990	0.042860	0	0
TRAINING/TRAIN_01152.tfidf	0.184753	0.274267	1	1
TRAINING/TRAIN_01153.tfidf	0.239029	0.232782	0	0
TRAINING/TRAIN_01154.tfidf	0.251924	0.292008	1	1
TRAINING/TRAIN_01155.tfidf	0.280465	0.273449	0	0
TRAINING/TRAIN_01156.tfidf	0.223084	0.303794	1	1
TRAINING/TRAIN_01157.tfidf	0.105182	0.214268	1	1
TRAINING/TRAIN_01158.tfidf	0.116903	0.198682	1	1
TRAINING/TRAIN_01159.tfidf	0.177965	0.238367	1	1
TRAINING/TRAIN_01160.tfidf	0.107655	0.199771	1	1
TRAINING/TRAIN_01161.tfidf	0.008378	0.035747	1	0
TRAINING/TRAIN_01162.tfidf	0.041147	0.084482	1	1
TRAINING/TRAIN_01163.tfidf	0.110629	0.137635	1	1
TRAINING/TRAIN_01164.tfidf	0.110839	0.090062	0	0
TRAINING/TRAIN_01165.tfidf	0.100632	0.091185	0	0
TRAINING/TRAIN_01166.tfidf	0.199751	0.231402	1	1
TRAINING/TRAIN_01167.tfidf	0.284764	0.362794	1	1
TRAINING/TRAIN_01168.tfidf	0.064186	0.115548	1	1
TRAINING/TRAIN_01169.tfidf	0.163534	0.188749	1	1
TRAINING/TRAIN_01170.tfidf	0.231790	0.259624	1	1
TRAINING/TRAIN_01171.tfidf	0.144173	0.149641	1	1
TRAINING/TRAIN_01172.tfidf	0.037207	0.068492	1	1
TRAINING/TRAIN_01173.tfidf	0.064186	0.115548	1	1
TRAINING/TRAIN_01174.tfidf	0.109056	0.088629	0	0
TRAINING/TRAIN_01175.tfidf	0.089417	0.061038	0	0
TRAINING/TRAIN_01176.tfidf	0.019613	0.011929	0	0
TRAINING/TRAIN_01177.tfidf	0.320923	0.354327	1	1
TRAINING/TRAIN_01178.tfidf	0.108206	0.193432	1	1
TRAINING/TRAIN_01179.tfidf	0.073970	0.158657	1	1
TRAINING/TRAIN_01180.tfidf	0.179517	0.178620	0	0
TRAINING/TRAIN_01181.tfidf	0.037744	0.039366	1	0
TRAINING/TRAIN_01182.tfidf	0.335022	0.337794	1	0
TRAINING/TRAIN_01183.tfidf	0.036943	0.047794	1	0
TRAINING/TRAIN_01184.tfidf	0.110265	0.233341	1	1
TRAINING/TRAIN_01185.tfidf	0.209834	0.216025	1	0
TRAINING/TRAIN_01186.tfidf	0.230948	0.257635	1	1
TRAINING/TRAIN_01187.tfidf	0.116926	0.203663	1	1
TRAINING/TRAIN_01188.tfidf	0.275125	0.322912	1	1
TRAINING/TRAIN_01189.tfidf	0.123699	0.241073	1	1
TRAINING/TRAIN_01190.tfidf	0.062265	0.124490	1	1
TRAINING/TRAIN_01191.tfidf	0.272986	0.319442	1	1
TRAINING/TRAIN_01192.tfidf	0.190753	0.246867	1	1
TRAINING/TRAIN_01193.tfidf	0.201609	0.263501	1	1
TRAINING/TRAIN_01194.tfidf	0.200369	0.188359	0	0
TRAINING/TRAIN_01195.tfidf	0.320798	0.331493	1	0
TRAINING/TRAIN_01196.tfidf	0.118711	0.204121	1	1
TRAINING/TRAIN_01197.tfidf	0.104941	0.104025	0	0
TRAINING/TRAIN_01198.tfidf	0.189058	0.244993	1	1
TRAINING/TRAIN_01199.tfidf	0.226696	0.249122	1	1
TRAINING/TRAIN_01200.tfidf	0.197401	0.245393	1	1
TRAINING/TRAIN_01201.tfidf	0.187089	0.186952	0	0
TRAINING/TRAIN_01202.tfidf	0.096596	0.088927	0	0
TRAINING/TRAIN_01203.tfidf	0.132891	0.118327	0	0
TRAINING/TRAIN_01204.tfidf	0.110611	0.092837	0	0
TRAINING/TRAIN_01205.tfidf	0.056997	0.115132	1	1
TRAINING/TRAIN_01206.tfidf	0.238571	0.233194	0	0
TRAINING/TRAIN_01207.tfidf	0.154841	0.229134	1	1
TRAINING/TRAIN_01208.tfidf	0.000051	0.000000	0	0
TRAINING/TRAIN_01209.tfidf	0.084053	0.126767	1	1
TRAINING/TRAIN_01210.tfidf	0.074275	0.185282	1	1
TRAINING/TRAIN_01211.tfidf	0.113187	0.169875	1	1
TRAINING/TRAIN_01212.tfidf	0.177778	0.251784	1	1
TRAINING/TRAIN_01213.tfidf	0.102364	0.175930	1	1
TRAINING/TRAIN_01214.tfidf	0.100604	0.173859	1	1
TRAINING/TRAIN_01215.tfidf	0.024831	0.044919	1	0
TRAINING/TRAIN_01216.tfidf	0.130285	0.133560	1	0
TRAINING/TRAIN_01217.tfidf	0.247113	0.298538	1	1
TRAINING/TRAIN_01218.tfidf	0.099810	0.087502	0	1
TRAINING/TRAIN_01219.tfidf	0.110806	0.099478	0	0
TRAINING/TRAIN_01220.tfidf	0.109859	0.184158	1	1
TRAINING/TRAIN_01221.tfidf	0.097911	0.170295	1	1
TRAINING/TRAIN_01222.tfidf	0.033833	0.050429	1	1
TRAINING/TRAIN_01223.tfidf	0.120670	0.145818	1	0
TRAINING/TRAIN_01224.tfidf	0.072869	0.068119	0	0
TRAINING/TRAIN_01225.tfidf	0.170407	0.164636	0	1
TRAINING/TRAIN_01226.tfidf	0.085422	0.150955	1	1
TRAINING/TRAIN_01227.tfidf	0.043627	0.147394	1	1
TRAINING/TRAIN_01228.tfidf	0.056809	0.154628	1	1
TRAINING/TRAIN_01229.tfidf	0.213764	0.218659	1	0
TRAINING/TRAIN_01230.tfidf	0.196103	0.220932	1	1
TRAINING/TRAIN_01231.tfidf	0.048745	0.092043	1	1
TRAINING/TRAIN_01232.tfidf	0.132240	0.121160	0	1
TRAINING/TRAIN_01233.tfidf	0.029217	0.063737	1	1
TRAINING/TRAIN_01234.tfidf	0.104355	0.085841	0	0
TRAINING/TRAIN_01235.tfidf	0.052050	0.119729	1	1
TRAINING/TRAIN_01236.tfidf	0.015911	0.014517	0	0
TRAINING/TRAIN_01237.tfidf	0.112316	0.200875	1	1
TRAINING/TRAIN_01238.tfidf	0.142199	0.117587	0	0
TRAINING/TRAIN_01239.tfidf	0.058993	0.075429	1	1
TRAINING/TRAIN_01240.tfidf	0.285703	0.328532	1	1
TRAINING/TRAIN_01241.tfidf	0.199897	0.259726	1	1
TRAINING/TRAIN_01242.tfidf	0.086252	0.088659	1	1
TRAINING/TRAIN_01243.tfidf	0.238914	0.283794	1	1
TRAINING/TRAIN_01244.tfidf	0.092354	0.084372	0	0
TRAINING/TRAIN_01245.tfidf	0.129640	0.220298	1	1
TRAINING/TRAIN_01246.tfidf	0.240314	0.295097	1	1
TRAINING/TRAIN_01247.tfidf	0.054488	0.060447	1	0
TRAINING/TRAIN_01248.tfidf	0.083646	0.083628	0	0
TRAINING/TRAIN_01249.tfidf	0.161942	0.199733	1	1
TRAINING/TRAIN_01250.tfidf	0.120242	0.124999	1	1
TRAINING/TRAIN_01251.tfidf	0.073249	0.055813	0	0
TRAINING/TRAIN_01252.tfidf	0.073166	0.082247	1	1
TRAINING/TRAIN_01253.tfidf	0.399665	0.354816	0	0
TRAINING/TRAIN_01254.tfidf	0.141359	0.213632	1	1
TRAINING/TRAIN_01255.tfidf	0.193334	0.251769	1	1
TRAINING/TRAIN_01256.tfidf	0.201254	0.190444	0	0
TRAINING/TRAIN_01257.tfidf	0.251062	0.262373	1	0
TRAINING/TRAIN_01258.tfidf	0.086821	0.094121	1	1
TRAINING/TRAIN_01259.tfidf	0.226908	0.264157	1	1
TRAINING/TRAIN_01260.tfidf	0.097287	0.179386	1	1
TRAINING/TRAIN_01261.tfidf	0.113767	0.113684	0	1
TRAINING/TRAIN_01262.tfidf	0.153048	0.159175	1	0
TRAINING/TRAIN_01263.tfidf	0.059654	0.106623	1	1
TRAINING/TRAIN_01264.tfidf	0.062874	0.083880	1	1
TRAINING/TRAIN_01265.tfidf	0.315959	0.327090	1	1
TRAINING/TRAIN_01266.tfidf	0.058934	0.088495	1	1
TRAINING/TRAIN_01267.tfidf	0.081429	0.069969	0	0
TRAINING/TRAIN_01268.tfidf	0.151654	0.214307	1	1
TRAINING/TRAIN_01269.tfidf	0.216795	0.271068	1	1
TRAINING/TRAIN_01270.tfidf	0.099217	0.129236	1	1
TRAINING/TRAIN_01271.tfidf	0.063207	0.092729	1	1
TRAINING/TRAIN_01272.tfidf	0.031244	0.072886	1	1
TRAINING/TRAIN_01273.tfidf	0.011826	0.041301	1	1
TRAINING/TRAIN_01274.tfidf	0.308423	0.336207	1	1
TRAINING/TRAIN_01275.tfidf	0.117266	0.165204	1	1
TRAINING/TRAIN_01276.tfidf	0.009512	0.007332	0	0
TRAINING/TRAIN_01277.tfidf	0.043472	0.063216	1	0
TRAINING/TRAIN_01278.tfidf	0.239222	0.273473	1	1
TRAINING/TRAIN_01279.tfidf	0.167074	0.247158	1	1
TRAINING/TRAIN_01280.tfidf	0.078010	0.107322	1	1
TRAINING/TRAIN_01281.tfidf	0.149368	0.243001	1	1
TRAINING/TRAIN_01282.tfidf	0.155679	0.206142	1	1
TRAINING/TRAIN_01283.tfidf	0.173125	0.281932	1	1
TRAINING/TRAIN_01284.tfidf	0.184691	0.214546	1	1
TRAINING/TRAIN_01285.tfidf	0.067761	0.088651	1	1
TRAINING/TRAIN_01286.tfidf	0.102803	0.157701	1	1
TRAINING/TRAIN_01287.tfidf	0.076485	0.078527	1	0
TRAINING/TRAIN_01288.tfidf	0.011861	0.024803	1	0
TRAINING/TRAIN_01289.tfidf	0.175233	0.248997	1	1
TRAINING/TRAIN_01290.tfidf	0.011673	0.036202	1	1
TRAINING/TRAIN_01291.tfidf	0.270834	0.293567	1	1
TRAINING/TRAIN_01292.tfidf	0.049039	0.071404	1	1
TRAINING/TRAIN_01293.tfidf	0.110553	0.107349	0	0
TRAINING/TRAIN_01294.tfidf	0.231499	0.281967	1	1
TRAINING/TRAIN_01295.tfidf	0.068575	0.156464	1	1
TRAINING/TRAIN_01296.tfidf	0.240296	0.324451	1	1
TRAINING/TRAIN_01297.tfidf	0.228947	0.247964	1	1
TRAINING/TRAIN_01298.tfidf	0.096499	0.110392	1	0
TRAINING/TRAIN_01299.tfidf	0.076583	0.159714	1	1
TRAINING/TRAIN_01300.tfidf	0.278105	0.274230	0	0
TRAINING/TRAIN_01301.tfidf	0.228158	0.225748	0	0
TRAINING/TRAIN_01302.tfidf	0.123568	0.144277	1	0
TRAINING/TRAIN_01303.tfidf	0.250892	0.277598	1	1
TRAINING/TRAIN_01304.tfidf	0.345244	0.389959	1	1
TRAINING/TRAIN_01305.tfidf	0.063550	0.103464	1	1
TRAINING/TRAIN_01306.tfidf	0.121379	0.172209	1	1
TRAINING/TRAIN_01307.tfidf	0.144861	0.157720	1	1
TRAINING/TRAIN_01308.tfidf	0.183344	0.235184	1	1
TRAINING/TRAIN_01309.tfidf	0.054020	0.087488	1	1
TRAINING/TRAIN_01310.tfidf	0.273212	0.328869	1	1
TRAINING/TRAIN_01311.tfidf	0.072247	0.145096	1	1
TRAINING/TRAIN_01312.tfidf	0.135074	0.254282	1	1
TRAINING/TRAIN_01313.tfidf	0.154029	0.165416	1	1
TRAINING/TRAIN_01314.tfidf	0.195600	0.256657	1	1
TRAINING/TRAIN_01315.tfidf	0.214872	0.261862	1	1
TRAINING/TRAIN_01316.tfidf	0.065919	0.118184	1	1
TRAINING/TRAIN_01317.tfidf	0.244374	0.300025	1	1
TRAINING/TRAIN_01318.tfidf	0.190699	0.234823	1	1
TRAINING/TRAIN_01319.tfidf	0.203088	0.247278	1	1
TRAINING/TRAIN_01320.tfidf	0.167724	0.147691	0	0
TRAINING/TRAIN_01321.tfidf	0.108808	0.108696	0	0
TRAINING/TRAIN_01322.tfidf	0.026302	0.039663	1	0
TRAINING/TRAIN_01323.tfidf	0.104594	0.107357	1	0
TRAINING/TRAIN_01324.tfidf	0.008062	0.005526	0	0
TRAINING/TRAIN_01325.tfidf	0.138042	0.209312	1	1
TRAINING/TRAIN_01326.tfidf	0.131134	0.114597	0	1
TRAINING/TRAIN_01327.tfidf	0.191535	0.239439	1	1
TRAINING/TRAIN_01328.tfidf	0.146076	0.259245	1	1
TRAINING/TRAIN_01329.tfidf	0.176589	0.207752	1	1
TRAINING/TRAIN_01330.tfidf	0.037825	0.025906	0	0
TRAINING/TRAIN_01331.tfidf	0.336932	0.360791	1	1
TRAINING/TRAIN_01332.tfidf	0.142216	0.134147	0	0
TRAINING/TRAIN_01333.tfidf	0.097508	0.107949	1	0
TRAINING/TRAIN_01334.tfidf	0.161942	0.199733	1	1
TRAINING/TRAIN_01335.tfidf	0.086041	0.188863	1	1
TRAINING/TRAIN_01336.tfidf	0.162791	0.184962	1	0
TRAINING/TRAIN_01337.tfidf	0.061364	0.081561	1	1
TRAINING/TRAIN_01338.tfidf	0.103196	0.103364	1	0
TRAINING/TRAIN_01339.tfidf	0.136959	0.172015	1	1
TRAINING/TRAIN_01340.tfidf	0.084421	0.134646	1	1
TRAINING/TRAIN_01341.tfidf	0.202300	0.268811	1	1
TRAINING/TRAIN_01342.tfidf	0.124888	0.197094	1	1
TRAINING/TRAIN_01343.tfidf	0.121621	0.136775	1	1
TRAINING/TRAIN_01344.tfidf	0.052975	0.056578	1	0
TRAINING/TRAIN_01345.tfidf	0.070779	0.099757	1	1
TRAINING/TRAIN_01346.tfidf	0.142695	0.197349	1	1
TRAINING/TRAIN_01347.tfidf	0.069877	0.083761	1	1
TRAINING/TRAIN_01348.tfidf	0.032124	0.046134	1	1
TRAINING/TRAIN_01349.tfidf	0.112902	0.129849	1	0
TRAINING/TRAIN_01350.tfidf	0.059685	0.050369	0	0
TRAINING/TRAIN_01351.tfidf	0.058400	0.097410	1	1
TRAINING/TRAIN_01352.tfidf	0.053516	0.074442	1	0
TRAINING/TRAIN_01353.tfidf	0.134135	0.172759	1	1
TRAINING/TRAIN_01354.tfidf	0.072009	0.099338	1	1
TRAINING/TRAIN_01355.tfidf	0.056549	0.070080	1	0
TRAINING/TRAIN_01356.tfidf	0.082102	0.180254	1	1
TRAINING/TRAIN_01357.tfidf	0.109917	0.185682	1	1
TRAINING/TRAIN_01358.tfidf	0.174994	0.243531	1	1
TRAINING/TRAIN_01359.tfidf	0.084420	0.159476	1	1
TRAINING/TRAIN_01360.tfidf	0.051308	0.102348	1	1
TRAINING/TRAIN_01361.tfidf	0.091012	0.096861	1	0
TRAINING/TRAIN_01362.tfidf	0.322319	0.392174	1	1
TRAINING/TRAIN_01363.tfidf	0.157204	0.228839	1	1
TRAINING/TRAIN_01364.tfidf	0.101094	0.141644	1	1
TRAINING/TRAIN_01365.tfidf	0.075364	0.134089	1	1
TRAINING/TRAIN_01366.tfidf	0.091509	0.148006	1	1
TRAINING/TRAIN_01367.tfidf	0.107795	0.207505	1	1
TRAINING/TRAIN_01368.tfidf	0.080772	0.079533	0	1
TRAINING/TRAIN_01369.tfidf	0.158649	0.247533	1	1
TRAINING/TRAIN_01370.tfidf	0.083602	0.079686	0	0
TRAINING/TRAIN_01371.tfidf	0.062629	0.085114	1	1
TRAINING/TRAIN_01372.tfidf	0.284672	0.325265	1	1
TRAINING/TRAIN_01373.tfidf	0.205659	0.261233	1	1
TRAINING/TRAIN_01374.tfidf	0.026789	0.028347	1	1
TRAINING/TRAIN_01375.tfidf	0.047371	0.078189	1	1
TRAINING/TRAIN_01376.tfidf	0.047256	0.058865	1	1
TRAINING/TRAIN_01377.tfidf	0.033970	0.092434	1	1
TRAINING/TRAIN_01378.tfidf	0.043802	0.044146	1	0
TRAINING/TRAIN_01379.tfidf	0.213246	0.274847	1	1
TRAINING/TRAIN_01380.tfidf	0.104198	0.232037	1	1
TRAINING/TRAIN_01381.tfidf	0.089919	0.085293	0	0
TRAINING/TRAIN_01382.tfidf	0.222941	0.264221	1	1
TRAINING/TRAIN_01383.tfidf	0.120330	0.172374	1	1
TRAINING/TRAIN_01384.tfidf	0.038966	0.066581	1	1
TRAINING/TRAIN_01385.tfidf	0.179181	0.209863	1	1
TRAINING/TRAIN_01386.tfidf	0.107908	0.180293	1	1
TRAINING/TRAIN_01387.tfidf	0.082667	0.152142	1	1
TRAINING/TRAIN_01388.tfidf	0.103699	0.143074	1	1
TRAINING/TRAIN_01389.tfidf	0.155641	0.272889	1	1
TRAINING/TRAIN_01390.tfidf	0.102503	0.164273	1	1
TRAINING/TRAIN_01391.tfidf	0.216187	0.262717	1	1
TRAINING/TRAIN_01392.tfidf	0.210235	0.263109	1	1
TRAINING/TRAIN_01393.tfidf	0.046157	0.069426	1	1
TRAINING/TRAIN_01394.tfidf	0.071940	0.091410	1	0
TRAINING/TRAIN_01395.tfidf	0.146638	0.152469	1	0
TRAINING/TRAIN_01396.tfidf	0.086284	0.108471	1	1
TRAINING/TRAIN_01397.tfidf	0.140079	0.192488	1	1
TRAINING/TRAIN_01398.tfidf	0.022289	0.025805	1	0
TRAINING/TRAIN_01399.tfidf	0.132972	0.172889	1	1
TRAINING/TRAIN_01400.tfidf	0.105340	0.198261	1	1
TRAINING/TRAIN_01401.tfidf	0.246394	0.298313	1	1
TRAINING/TRAIN_01402.tfidf	0.139038	0.154996	1	0
TRAINING/TRAIN_01403.tfidf	0.103856	0.092917	0	0
TRAINING/TRAIN_01404.tfidf	0.051463	0.112514	1	1
TRAINING/TRAIN_01405.tfidf	0.073271	0.089010	1	1
TRAINING/TRAIN_01406.tfidf	0.084694	0.090703	1	0
TRAINING/TRAIN_01407.tfidf	0.137917	0.161010	1	1
TRAINING/TRAIN_01408.tfidf	0.123986	0.147302	1	1
TRAINING/TRAIN_01409.tfidf	0.190481	0.234834	1	1
TRAINING/TRAIN_01410.tfidf	0.075265	0.123626	1	1
TRAINING/TRAIN_01411.tfidf	0.139897	0.209158	1	1
TRAINING/TRAIN_01412.tfidf	0.179483	0.195769	1	0
TRAINING/TRAIN_01413.tfidf	0.145223	0.139203	0	0
TRAINING/TRAIN_01414.tfidf	0.136553	0.233781	1	1
TRAINING/TRAIN_01415.tfidf	0.071475	0.189256	1	1
TRAINING/TRAIN_01416.tfidf	0.063733	0.049125	0	0
TRAINING/TRAIN_01417.tfidf	0.101138	0.173124	1	1
TRAINING/TRAIN_01418.tfidf	0.123897	0.212196	1	1
TRAINING/TRAIN_01419.tfidf	0.229134	0.282455	1	1
TRAINING/TRAIN_01420.tfidf	0.050137	0.072564	1	1
TRAINING/TRAIN_01421.tfidf	0.194795	0.212441	1	0
TRAINING/TRAIN_01422.tfidf	0.261498	0.271468	1	1
TRAINING/TRAIN_01423.tfidf	0.044888	0.072152	1	0
TRAINING/TRAIN_01424.tfidf	0.237761	0.262024	1	1
TRAINING/TRAIN_01425.tfidf	0.033443	0.051104	1	0
TRAINING/TRAIN_01426.tfidf	0.183446	0.257265	1	1
TRAINING/TRAIN_01427.tfidf	0.202307	0.255116	1	1
TRAINING/TRAIN_01428.tfidf	0.163459	0.189576	1	0
TRAINING/TRAIN_01429.tfidf	0.173962	0.220403	1	1
TRAINING/TRAIN_01430.tfidf	0.143310	0.143641	1	1
TRAINING/TRAIN_01431.tfidf	0.143948	0.142947	0	1
TRAINING/TRAIN_01432.tfidf	0.098552	0.151478	1	0
TRAINING/TRAIN_01433.tfidf	0.231576	0.269917	1	1
TRAINING/TRAIN_01434.tfidf	0.063108	0.102292	1	1
TRAINING/TRAIN_01435.tfidf	0.150452	0.158374	1	0
TRAINING/TRAIN_01436.tfidf	0.114903	0.140186	1	1
TRAINING/TRAIN_01437.tfidf	0.079818	0.087471	1	1
TRAINING/TRAIN_01438.tfidf	0.080277	0.139280	1	1
TRAINING/TRAIN_01439.tfidf	0.141628	0.121040	0	0
TRAINING/TRAIN_01440.tfidf	0.113688	0.199759	1	1
TRAINING/TRAIN_01441.tfidf	0.064407	0.060965	0	0
TRAINING/TRAIN_01442.tfidf	0.115255	0.210242	1	1
TRAINING/TRAIN_01443.tfidf	0.259413	0.284478	1	1
TRAINING/TRAIN_01444.tfidf	0.237200	0.257372	1	1
TRAINING/TRAIN_01445.tfidf	0.168081	0.199227	1	0
TRAINING/TRAIN_01446.tfidf	0.116406	0.181951	1	1
TRAINING/TRAIN_01447.tfidf	0.042258	0.039373	0	0
TRAINING/TRAIN_01448.tfidf	0.071017	0.052162	0	0
TRAINING/TRAIN_01449.tfidf	0.081287	0.092169	1	0
TRAINING/TRAIN_01450.tfidf	0.145641	0.217865	1	1
TRAINING/TRAIN_01451.tfidf	0.124736	0.227551	1	1
TRAINING/TRAIN_01452.tfidf	0.112213	0.220185	1	1
TRAINING/TRAIN_01453.tfidf	0.067307	0.093667	1	0
TRAINING/TRAIN_01454.tfidf	0.092845	0.099168	1	0
TRAINING/TRAIN_01455.tfidf	0.069443	0.107065	1	1
TRAINING/TRAIN_01456.tfidf	0.145756	0.246674	1	1
TRAINING/TRAIN_01457.tfidf	0.105741	0.177094	1	1
TRAINING/TRAIN_01458.tfidf	0.277699	0.291327	1	1
TRAINING/TRAIN_01459.tfidf	0.004783	0.004519	0	0
TRAINING/TRAIN_01460.tfidf	0.157412	0.156713	0	0
TRAINING/TRAIN_01461.tfidf	0.221084	0.272526	1	1
TRAINING/TRAIN_01462.tfidf	0.234057	0.299155	1	1
TRAINING/TRAIN_01463.tfidf	0.190079	0.258341	1	1
TRAINING/TRAIN_01464.tfidf	0.165183	0.224028	1	1
TRAINING/TRAIN_01465.tfidf	0.118240	0.201897	1	1
TRAINING/TRAIN_01466.tfidf	0.095272	0.082204	0	0
TRAINING/TRAIN_01467.tfidf	0.087400	0.184921	1	1
TRAINING/TRAIN_01468.tfidf	0.181791	0.216854	1	1
TRAINING/TRAIN_01469.tfidf	0.246394	0.298313	1	1
TRAINING/TRAIN_01470.tfidf	0.096949	0.193375	1	1
TRAINING/TRAIN_01471.tfidf	0.264184	0.340216	1	1
TRAINING/TRAIN_01472.tfidf	0.103182	0.156461	1	1
TRAINING/TRAIN_01473.tfidf	0.239684	0.270251	1	1
TRAINING/TRAIN_01474.tfidf	0.051453	0.054743	1	1
TRAINING/TRAIN_01475.tfidf	0.080879	0.118491	1	1
TRAINING/TRAIN_01476.tfidf	0.046716	0.132228	1	1
TRAINING/TRAIN_01477.tfidf	0.199475	0.220566	1	0
TRAINING/TRAIN_01478.tfidf	0.102997	0.158292	1	1
TRAINING/TRAIN_01479.tfidf	0.093184	0.128794	1	1
TRAINING/TRAIN_01480.tfidf	0.081098	0.112988	1	1
TRAINING/TRAIN_01481.tfidf	0.079741	0.141591	1	1
TRAINING/TRAIN_01482.tfidf	0.163279	0.237554	1	1
TRAINING/TRAIN_01483.tfidf	0.093483	0.173525	1	1
TRAINING/TRAIN_01484.tfidf	0.102865	0.137493	1	1
TRAINING/TRAIN_01485.tfidf	0.352069	0.357656	1	1
TRAINING/TRAIN_01486.tfidf	0.050039	0.039672	0	0
TRAINING/TRAIN_01487.tfidf	0.116754	0.137317	1	1
TRAINING/TRAIN_01488.tfidf	0.057357	0.078428	1	1
TRAINING/TRAIN_01489.tfidf	0.208342	0.237158	1	1
TRAINING/TRAIN_01490.tfidf	0.046319	0.041093	0	0
TRAINING/TRAIN_01491.tfidf	0.133186	0.226964	1	1
TRAINING/TRAIN_01492.tfidf	0.220174	0.247924	1	1
TRAINING/TRAIN_01493.tfidf	0.190570	0.252417	1	1
TRAINING/TRAIN_01494.tfidf	0.176365	0.207372	1	1
TRAINING/TRAIN_01495.tfidf	0.111584	0.087546	0	0
TRAINING/TRAIN_01496.tfidf	0.231358	0.291348	1	1
TRAINING/TRAIN_01497.tfidf	0.106273	0.214476	1	1
TRAINING/TRAIN_01498.tfidf	0.049882	0.119110	1	1
TRAINING/TRAIN_01499.tfidf	0.133680	0.167908	1	1
TRAINING/TRAIN_01500.tfidf	0.225415	0.241999	1	0
TRAINING/TRAIN_01501.tfidf	0.049021	0.046902	0	0
TRAINING/TRAIN_01502.tfidf	0.027969	0.053561	1	1
TRAINING/TRAIN_01503.tfidf	0.191458	0.270094	1	1
TRAINING/TRAIN_01504.tfidf	0.190244	0.177810	0	0
TRAINING/TRAIN_01505.tfidf	0.266326	0.310593	1	1
TRAINING/TRAIN_01506.tfidf	0.054488	0.060447	1	0
TRAINING/TRAIN_01507.tfidf	0.099174	0.174223	1	1
TRAINING/TRAIN_01508.tfidf	0.033095	0.060621	1	1
TRAINING/TRAIN_01509.tfidf	0.111592	0.103354	0	0
TRAINING/TRAIN_01510.tfidf	0.046106	0.088662	1	1
TRAINING/TRAIN_01511.tfidf	0.086366	0.088664	1	1
