word count,filename
223,TRAINING/TRAIN_01813.term
222,TRAINING/TRAIN_03718.term
222,TRAINING/TRAIN_00727.term
221,TRAINING/TRAIN_04306.term
221,TRAINING/TRAIN_03737.term
221,TRAINING/TRAIN_03622.term
221,TRAINING/TRAIN_02720.term
221,TRAINING/TRAIN_01170.term
221,TRAINING/TRAIN_01048.term
221,TRAINING/TRAIN_00555.term
220,TRAINING/TRAIN_01982.term
220,TRAINING/TRAIN_01177.term
220,TRAINING/TRAIN_00845.term
220,TRAINING/TRAIN_00247.term
219,TRAINING/TRAIN_03895.term
219,TRAINING/TRAIN_03729.term
219,TRAINING/TRAIN_01840.term
219,TRAINING/TRAIN_01692.term
219,TRAINING/TRAIN_00903.term
218,TRAINING/TRAIN_04017.term
218,TRAINING/TRAIN_03181.term
218,TRAINING/TRAIN_02683.term
218,TRAINING/TRAIN_02623.term
218,TRAINING/TRAIN_02577.term
218,TRAINING/TRAIN_02185.term
218,TRAINING/TRAIN_02086.term
218,TRAINING/TRAIN_00819.term
218,TRAINING/TRAIN_00378.term
217,TRAINING/TRAIN_04309.term
217,TRAINING/TRAIN_04266.term
217,TRAINING/TRAIN_03991.term
217,TRAINING/TRAIN_02760.term
217,TRAINING/TRAIN_02024.term
217,TRAINING/TRAIN_00499.term
216,TRAINING/TRAIN_04063.term
216,TRAINING/TRAIN_03860.term
216,TRAINING/TRAIN_01545.term
216,TRAINING/TRAIN_01523.term
216,TRAINING/TRAIN_00367.term
215,TRAINING/TRAIN_04286.term
215,TRAINING/TRAIN_03932.term
215,TRAINING/TRAIN_03880.term
215,TRAINING/TRAIN_03623.term
215,TRAINING/TRAIN_03608.term
215,TRAINING/TRAIN_03153.term
215,TRAINING/TRAIN_03051.term
215,TRAINING/TRAIN_02960.term
215,TRAINING/TRAIN_02096.term
215,TRAINING/TRAIN_00802.term
214,TRAINING/TRAIN_01624.term
214,TRAINING/TRAIN_00505.term
214,TRAINING/TRAIN_00461.term
214,TRAINING/TRAIN_00039.term
213,TRAINING/TRAIN_03822.term
213,TRAINING/TRAIN_03611.term
213,TRAINING/TRAIN_02733.term
213,TRAINING/TRAIN_02488.term
213,TRAINING/TRAIN_00702.term
212,TRAINING/TRAIN_04089.term
212,TRAINING/TRAIN_03955.term
212,TRAINING/TRAIN_01391.term
212,TRAINING/TRAIN_01076.term
211,TRAINING/TRAIN_03212.term
211,TRAINING/TRAIN_02944.term
211,TRAINING/TRAIN_02502.term
211,TRAINING/TRAIN_02490.term
211,TRAINING/TRAIN_02082.term
211,TRAINING/TRAIN_01577.term
211,TRAINING/TRAIN_01496.term
211,TRAINING/TRAIN_00496.term
211,TRAINING/TRAIN_00208.term
210,TRAINING/TRAIN_03655.term
210,TRAINING/TRAIN_03571.term
210,TRAINING/TRAIN_03178.term
210,TRAINING/TRAIN_02681.term
210,TRAINING/TRAIN_01433.term
210,TRAINING/TRAIN_01096.term
210,TRAINING/TRAIN_00716.term
209,TRAINING/TRAIN_03475.term
209,TRAINING/TRAIN_02659.term
209,TRAINING/TRAIN_02459.term
209,TRAINING/TRAIN_02332.term
209,TRAINING/TRAIN_01230.term
209,TRAINING/TRAIN_00313.term
208,TRAINING/TRAIN_04305.term
208,TRAINING/TRAIN_04035.term
208,TRAINING/TRAIN_03680.term
208,TRAINING/TRAIN_02539.term
208,TRAINING/TRAIN_02501.term
208,TRAINING/TRAIN_02147.term
208,TRAINING/TRAIN_01857.term
208,TRAINING/TRAIN_00285.term
207,TRAINING/TRAIN_02947.term
207,TRAINING/TRAIN_02538.term
207,TRAINING/TRAIN_02203.term
207,TRAINING/TRAIN_01802.term
207,TRAINING/TRAIN_01696.term
207,TRAINING/TRAIN_01372.term
207,TRAINING/TRAIN_01126.term
207,TRAINING/TRAIN_00983.term
207,TRAINING/TRAIN_00836.term
207,TRAINING/TRAIN_00638.term
206,TRAINING/TRAIN_03719.term
206,TRAINING/TRAIN_03502.term
206,TRAINING/TRAIN_03174.term
206,TRAINING/TRAIN_01972.term
206,TRAINING/TRAIN_01952.term
206,TRAINING/TRAIN_01933.term
206,TRAINING/TRAIN_01581.term
206,TRAINING/TRAIN_00626.term
206,TRAINING/TRAIN_00565.term
205,TRAINING/TRAIN_04321.term
205,TRAINING/TRAIN_03318.term
205,TRAINING/TRAIN_03309.term
205,TRAINING/TRAIN_02805.term
205,TRAINING/TRAIN_01886.term
205,TRAINING/TRAIN_01708.term
205,TRAINING/TRAIN_01188.term
204,TRAINING/TRAIN_04242.term
204,TRAINING/TRAIN_03392.term
204,TRAINING/TRAIN_03252.term
204,TRAINING/TRAIN_02421.term
204,TRAINING/TRAIN_02195.term
204,TRAINING/TRAIN_00681.term
204,TRAINING/TRAIN_00520.term
204,TRAINING/TRAIN_00159.term
204,TRAINING/TRAIN_00010.term
203,TRAINING/TRAIN_03802.term
203,TRAINING/TRAIN_02011.term
203,TRAINING/TRAIN_01769.term
203,TRAINING/TRAIN_00624.term
202,TRAINING/TRAIN_03969.term
202,TRAINING/TRAIN_03350.term
202,TRAINING/TRAIN_03049.term
202,TRAINING/TRAIN_01742.term
202,TRAINING/TRAIN_00723.term
201,TRAINING/TRAIN_03644.term
201,TRAINING/TRAIN_03224.term
201,TRAINING/TRAIN_02023.term
201,TRAINING/TRAIN_01201.term
201,TRAINING/TRAIN_00304.term
201,TRAINING/TRAIN_00048.term
200,TRAINING/TRAIN_03949.term
200,TRAINING/TRAIN_02968.term
200,TRAINING/TRAIN_02929.term
200,TRAINING/TRAIN_02867.term
200,TRAINING/TRAIN_02637.term
200,TRAINING/TRAIN_02598.term
200,TRAINING/TRAIN_02559.term
200,TRAINING/TRAIN_02446.term
200,TRAINING/TRAIN_02078.term
200,TRAINING/TRAIN_01895.term
200,TRAINING/TRAIN_01331.term
200,TRAINING/TRAIN_00942.term
200,TRAINING/TRAIN_00832.term
200,TRAINING/TRAIN_00746.term
200,TRAINING/TRAIN_00428.term
199,TRAINING/TRAIN_03981.term
199,TRAINING/TRAIN_03970.term
199,TRAINING/TRAIN_03056.term
199,TRAINING/TRAIN_01825.term
199,TRAINING/TRAIN_01541.term
199,TRAINING/TRAIN_00847.term
199,TRAINING/TRAIN_00807.term
199,TRAINING/TRAIN_00613.term
199,TRAINING/TRAIN_00591.term
198,TRAINING/TRAIN_04150.term
198,TRAINING/TRAIN_03488.term
198,TRAINING/TRAIN_03068.term
198,TRAINING/TRAIN_02855.term
198,TRAINING/TRAIN_02025.term
198,TRAINING/TRAIN_01756.term
197,TRAINING/TRAIN_03755.term
197,TRAINING/TRAIN_03674.term
197,TRAINING/TRAIN_03320.term
197,TRAINING/TRAIN_02326.term
197,TRAINING/TRAIN_02301.term
197,TRAINING/TRAIN_01573.term
197,TRAINING/TRAIN_01531.term
197,TRAINING/TRAIN_00915.term
197,TRAINING/TRAIN_00895.term
197,TRAINING/TRAIN_00551.term
197,TRAINING/TRAIN_00489.term
197,TRAINING/TRAIN_00139.term
196,TRAINING/TRAIN_04250.term
196,TRAINING/TRAIN_02456.term
196,TRAINING/TRAIN_02290.term
196,TRAINING/TRAIN_01304.term
196,TRAINING/TRAIN_00874.term
196,TRAINING/TRAIN_00183.term
195,TRAINING/TRAIN_04179.term
195,TRAINING/TRAIN_03990.term
195,TRAINING/TRAIN_03859.term
195,TRAINING/TRAIN_03198.term
195,TRAINING/TRAIN_01741.term
195,TRAINING/TRAIN_00699.term
194,TRAINING/TRAIN_03697.term
194,TRAINING/TRAIN_03097.term
194,TRAINING/TRAIN_02897.term
194,TRAINING/TRAIN_01644.term
194,TRAINING/TRAIN_01582.term
194,TRAINING/TRAIN_01517.term
194,TRAINING/TRAIN_01290.term
194,TRAINING/TRAIN_01241.term
194,TRAINING/TRAIN_00041.term
193,TRAINING/TRAIN_03916.term
193,TRAINING/TRAIN_03540.term
193,TRAINING/TRAIN_02663.term
193,TRAINING/TRAIN_02272.term
193,TRAINING/TRAIN_02007.term
193,TRAINING/TRAIN_01931.term
193,TRAINING/TRAIN_01683.term
193,TRAINING/TRAIN_01588.term
193,TRAINING/TRAIN_01075.term
193,TRAINING/TRAIN_01017.term
193,TRAINING/TRAIN_00974.term
193,TRAINING/TRAIN_00388.term
192,TRAINING/TRAIN_04294.term
192,TRAINING/TRAIN_04232.term
192,TRAINING/TRAIN_03283.term
192,TRAINING/TRAIN_02556.term
192,TRAINING/TRAIN_01729.term
192,TRAINING/TRAIN_01217.term
192,TRAINING/TRAIN_00668.term
192,TRAINING/TRAIN_00445.term
191,TRAINING/TRAIN_03449.term
191,TRAINING/TRAIN_02837.term
191,TRAINING/TRAIN_02777.term
191,TRAINING/TRAIN_02716.term
191,TRAINING/TRAIN_01392.term
191,TRAINING/TRAIN_00962.term
191,TRAINING/TRAIN_00876.term
191,TRAINING/TRAIN_00705.term
191,TRAINING/TRAIN_00656.term
190,TRAINING/TRAIN_03066.term
190,TRAINING/TRAIN_02088.term
190,TRAINING/TRAIN_01935.term
190,TRAINING/TRAIN_01704.term
190,TRAINING/TRAIN_01154.term
190,TRAINING/TRAIN_01070.term
190,TRAINING/TRAIN_00964.term
190,TRAINING/TRAIN_00905.term
190,TRAINING/TRAIN_00801.term
190,TRAINING/TRAIN_00619.term
190,TRAINING/TRAIN_00525.term
190,TRAINING/TRAIN_00385.term
190,TRAINING/TRAIN_00175.term
189,TRAINING/TRAIN_04252.term
189,TRAINING/TRAIN_03877.term
189,TRAINING/TRAIN_03513.term
189,TRAINING/TRAIN_03402.term
189,TRAINING/TRAIN_03307.term
189,TRAINING/TRAIN_01849.term
189,TRAINING/TRAIN_01730.term
189,TRAINING/TRAIN_01658.term
189,TRAINING/TRAIN_01131.term
189,TRAINING/TRAIN_01113.term
189,TRAINING/TRAIN_00818.term
189,TRAINING/TRAIN_00115.term
188,TRAINING/TRAIN_02991.term
188,TRAINING/TRAIN_02882.term
188,TRAINING/TRAIN_02224.term
188,TRAINING/TRAIN_01902.term
188,TRAINING/TRAIN_01145.term
188,TRAINING/TRAIN_00707.term
187,TRAINING/TRAIN_03633.term
187,TRAINING/TRAIN_03454.term
187,TRAINING/TRAIN_03411.term
187,TRAINING/TRAIN_02655.term
187,TRAINING/TRAIN_02523.term
187,TRAINING/TRAIN_02120.term
187,TRAINING/TRAIN_01632.term
187,TRAINING/TRAIN_01621.term
187,TRAINING/TRAIN_01585.term
187,TRAINING/TRAIN_01527.term
187,TRAINING/TRAIN_01111.term
187,TRAINING/TRAIN_00830.term
187,TRAINING/TRAIN_00527.term
186,TRAINING/TRAIN_04319.term
186,TRAINING/TRAIN_04030.term
186,TRAINING/TRAIN_03728.term
186,TRAINING/TRAIN_03062.term
186,TRAINING/TRAIN_02763.term
186,TRAINING/TRAIN_02751.term
186,TRAINING/TRAIN_02749.term
186,TRAINING/TRAIN_02535.term
186,TRAINING/TRAIN_02139.term
186,TRAINING/TRAIN_01035.term
186,TRAINING/TRAIN_00436.term
185,TRAINING/TRAIN_04173.term
185,TRAINING/TRAIN_03651.term
185,TRAINING/TRAIN_03648.term
185,TRAINING/TRAIN_03584.term
185,TRAINING/TRAIN_02779.term
185,TRAINING/TRAIN_02340.term
185,TRAINING/TRAIN_02173.term
185,TRAINING/TRAIN_01838.term
185,TRAINING/TRAIN_01556.term
185,TRAINING/TRAIN_01089.term
185,TRAINING/TRAIN_00858.term
185,TRAINING/TRAIN_00292.term
185,TRAINING/TRAIN_00009.term
184,TRAINING/TRAIN_03127.term
184,TRAINING/TRAIN_02794.term
184,TRAINING/TRAIN_02593.term
184,TRAINING/TRAIN_01629.term
184,TRAINING/TRAIN_00893.term
184,TRAINING/TRAIN_00633.term
184,TRAINING/TRAIN_00469.term
184,TRAINING/TRAIN_00468.term
184,TRAINING/TRAIN_00406.term
184,TRAINING/TRAIN_00106.term
183,TRAINING/TRAIN_04041.term
183,TRAINING/TRAIN_02959.term
183,TRAINING/TRAIN_02377.term
183,TRAINING/TRAIN_01995.term
183,TRAINING/TRAIN_00704.term
183,TRAINING/TRAIN_00119.term
182,TRAINING/TRAIN_04274.term
182,TRAINING/TRAIN_03290.term
182,TRAINING/TRAIN_01796.term
182,TRAINING/TRAIN_01674.term
182,TRAINING/TRAIN_01661.term
182,TRAINING/TRAIN_01439.term
182,TRAINING/TRAIN_00767.term
182,TRAINING/TRAIN_00344.term
181,TRAINING/TRAIN_03838.term
181,TRAINING/TRAIN_03450.term
181,TRAINING/TRAIN_03238.term
181,TRAINING/TRAIN_02545.term
181,TRAINING/TRAIN_02512.term
181,TRAINING/TRAIN_02329.term
181,TRAINING/TRAIN_02314.term
181,TRAINING/TRAIN_01493.term
181,TRAINING/TRAIN_01080.term
180,TRAINING/TRAIN_04145.term
180,TRAINING/TRAIN_04094.term
180,TRAINING/TRAIN_03939.term
180,TRAINING/TRAIN_03659.term
180,TRAINING/TRAIN_03191.term
180,TRAINING/TRAIN_02820.term
180,TRAINING/TRAIN_02447.term
180,TRAINING/TRAIN_02233.term
180,TRAINING/TRAIN_01773.term
180,TRAINING/TRAIN_01609.term
180,TRAINING/TRAIN_00872.term
179,TRAINING/TRAIN_04203.term
179,TRAINING/TRAIN_04027.term
179,TRAINING/TRAIN_03911.term
179,TRAINING/TRAIN_03768.term
179,TRAINING/TRAIN_03330.term
179,TRAINING/TRAIN_03020.term
179,TRAINING/TRAIN_02783.term
179,TRAINING/TRAIN_02587.term
179,TRAINING/TRAIN_01896.term
179,TRAINING/TRAIN_01819.term
179,TRAINING/TRAIN_01720.term
179,TRAINING/TRAIN_01690.term
179,TRAINING/TRAIN_01256.term
178,TRAINING/TRAIN_03977.term
178,TRAINING/TRAIN_02964.term
178,TRAINING/TRAIN_02851.term
178,TRAINING/TRAIN_02415.term
178,TRAINING/TRAIN_02213.term
178,TRAINING/TRAIN_01195.term
178,TRAINING/TRAIN_01133.term
178,TRAINING/TRAIN_00394.term
178,TRAINING/TRAIN_00319.term
178,TRAINING/TRAIN_00257.term
177,TRAINING/TRAIN_03703.term
177,TRAINING/TRAIN_03050.term
177,TRAINING/TRAIN_02953.term
177,TRAINING/TRAIN_01726.term
177,TRAINING/TRAIN_01700.term
177,TRAINING/TRAIN_01382.term
177,TRAINING/TRAIN_01002.term
176,TRAINING/TRAIN_04108.term
176,TRAINING/TRAIN_03649.term
176,TRAINING/TRAIN_02955.term
176,TRAINING/TRAIN_02761.term
176,TRAINING/TRAIN_01845.term
176,TRAINING/TRAIN_01596.term
176,TRAINING/TRAIN_00753.term
176,TRAINING/TRAIN_00655.term
176,TRAINING/TRAIN_00545.term
175,TRAINING/TRAIN_04264.term
175,TRAINING/TRAIN_04053.term
175,TRAINING/TRAIN_04018.term
175,TRAINING/TRAIN_03128.term
175,TRAINING/TRAIN_02362.term
175,TRAINING/TRAIN_02166.term
175,TRAINING/TRAIN_02103.term
175,TRAINING/TRAIN_01949.term
175,TRAINING/TRAIN_01887.term
175,TRAINING/TRAIN_00207.term
175,TRAINING/TRAIN_00156.term
174,TRAINING/TRAIN_04227.term
174,TRAINING/TRAIN_03766.term
174,TRAINING/TRAIN_03491.term
174,TRAINING/TRAIN_03357.term
174,TRAINING/TRAIN_03114.term
174,TRAINING/TRAIN_03040.term
174,TRAINING/TRAIN_02979.term
174,TRAINING/TRAIN_02437.term
174,TRAINING/TRAIN_02418.term
174,TRAINING/TRAIN_02250.term
174,TRAINING/TRAIN_01797.term
174,TRAINING/TRAIN_01681.term
174,TRAINING/TRAIN_01673.term
174,TRAINING/TRAIN_00377.term
173,TRAINING/TRAIN_04115.term
173,TRAINING/TRAIN_02946.term
173,TRAINING/TRAIN_02753.term
173,TRAINING/TRAIN_02304.term
173,TRAINING/TRAIN_01182.term
173,TRAINING/TRAIN_00659.term
173,TRAINING/TRAIN_00531.term
172,TRAINING/TRAIN_03890.term
172,TRAINING/TRAIN_03154.term
172,TRAINING/TRAIN_01869.term
172,TRAINING/TRAIN_01652.term
172,TRAINING/TRAIN_01461.term
172,TRAINING/TRAIN_01314.term
172,TRAINING/TRAIN_01231.term
172,TRAINING/TRAIN_00817.term
172,TRAINING/TRAIN_00542.term
171,TRAINING/TRAIN_03367.term
171,TRAINING/TRAIN_03351.term
171,TRAINING/TRAIN_03331.term
171,TRAINING/TRAIN_03111.term
171,TRAINING/TRAIN_03100.term
171,TRAINING/TRAIN_01867.term
171,TRAINING/TRAIN_00481.term
171,TRAINING/TRAIN_00474.term
171,TRAINING/TRAIN_00471.term
171,TRAINING/TRAIN_00393.term
170,TRAINING/TRAIN_04141.term
170,TRAINING/TRAIN_03004.term
170,TRAINING/TRAIN_02940.term
170,TRAINING/TRAIN_02581.term
170,TRAINING/TRAIN_02524.term
170,TRAINING/TRAIN_01921.term
170,TRAINING/TRAIN_01670.term
170,TRAINING/TRAIN_01468.term
170,TRAINING/TRAIN_01422.term
170,TRAINING/TRAIN_01206.term
170,TRAINING/TRAIN_00969.term
170,TRAINING/TRAIN_00524.term
170,TRAINING/TRAIN_00029.term
169,TRAINING/TRAIN_03756.term
169,TRAINING/TRAIN_03470.term
169,TRAINING/TRAIN_02943.term
169,TRAINING/TRAIN_02690.term
169,TRAINING/TRAIN_02584.term
169,TRAINING/TRAIN_02228.term
169,TRAINING/TRAIN_02004.term
169,TRAINING/TRAIN_01776.term
168,TRAINING/TRAIN_04197.term
168,TRAINING/TRAIN_04096.term
168,TRAINING/TRAIN_04060.term
168,TRAINING/TRAIN_02996.term
168,TRAINING/TRAIN_02838.term
168,TRAINING/TRAIN_02675.term
168,TRAINING/TRAIN_02483.term
168,TRAINING/TRAIN_02043.term
168,TRAINING/TRAIN_01805.term
168,TRAINING/TRAIN_01485.term
168,TRAINING/TRAIN_01379.term
168,TRAINING/TRAIN_01364.term
168,TRAINING/TRAIN_00631.term
168,TRAINING/TRAIN_00382.term
167,TRAINING/TRAIN_04039.term
167,TRAINING/TRAIN_03771.term
167,TRAINING/TRAIN_02254.term
167,TRAINING/TRAIN_02146.term
167,TRAINING/TRAIN_01783.term
167,TRAINING/TRAIN_01649.term
167,TRAINING/TRAIN_00873.term
167,TRAINING/TRAIN_00751.term
167,TRAINING/TRAIN_00739.term
167,TRAINING/TRAIN_00582.term
167,TRAINING/TRAIN_00328.term
167,TRAINING/TRAIN_00181.term
167,TRAINING/TRAIN_00111.term
166,TRAINING/TRAIN_03813.term
166,TRAINING/TRAIN_03161.term
166,TRAINING/TRAIN_02981.term
166,TRAINING/TRAIN_02207.term
166,TRAINING/TRAIN_02143.term
166,TRAINING/TRAIN_02100.term
166,TRAINING/TRAIN_01327.term
166,TRAINING/TRAIN_01259.term
166,TRAINING/TRAIN_00851.term
166,TRAINING/TRAIN_00491.term
165,TRAINING/TRAIN_03974.term
165,TRAINING/TRAIN_03960.term
165,TRAINING/TRAIN_03536.term
165,TRAINING/TRAIN_03255.term
165,TRAINING/TRAIN_02449.term
165,TRAINING/TRAIN_02256.term
165,TRAINING/TRAIN_01948.term
165,TRAINING/TRAIN_01844.term
165,TRAINING/TRAIN_01834.term
165,TRAINING/TRAIN_00927.term
165,TRAINING/TRAIN_00703.term
165,TRAINING/TRAIN_00239.term
164,TRAINING/TRAIN_03849.term
164,TRAINING/TRAIN_03338.term
164,TRAINING/TRAIN_03217.term
164,TRAINING/TRAIN_02186.term
164,TRAINING/TRAIN_00848.term
164,TRAINING/TRAIN_00677.term
164,TRAINING/TRAIN_00533.term
164,TRAINING/TRAIN_00280.term
163,TRAINING/TRAIN_03862.term
163,TRAINING/TRAIN_03203.term
163,TRAINING/TRAIN_02894.term
163,TRAINING/TRAIN_02788.term
163,TRAINING/TRAIN_02635.term
163,TRAINING/TRAIN_02629.term
163,TRAINING/TRAIN_02566.term
163,TRAINING/TRAIN_02006.term
163,TRAINING/TRAIN_01363.term
163,TRAINING/TRAIN_00579.term
163,TRAINING/TRAIN_00509.term
163,TRAINING/TRAIN_00437.term
163,TRAINING/TRAIN_00435.term
163,TRAINING/TRAIN_00381.term
162,TRAINING/TRAIN_04206.term
162,TRAINING/TRAIN_03809.term
162,TRAINING/TRAIN_03740.term
162,TRAINING/TRAIN_03634.term
162,TRAINING/TRAIN_03371.term
162,TRAINING/TRAIN_03026.term
162,TRAINING/TRAIN_02987.term
162,TRAINING/TRAIN_01984.term
162,TRAINING/TRAIN_01976.term
162,TRAINING/TRAIN_01791.term
162,TRAINING/TRAIN_01653.term
162,TRAINING/TRAIN_01613.term
162,TRAINING/TRAIN_01469.term
162,TRAINING/TRAIN_01401.term
162,TRAINING/TRAIN_01274.term
162,TRAINING/TRAIN_01243.term
162,TRAINING/TRAIN_01023.term
162,TRAINING/TRAIN_00574.term
161,TRAINING/TRAIN_04323.term
161,TRAINING/TRAIN_04247.term
161,TRAINING/TRAIN_04217.term
161,TRAINING/TRAIN_03922.term
161,TRAINING/TRAIN_03380.term
161,TRAINING/TRAIN_03113.term
161,TRAINING/TRAIN_03095.term
161,TRAINING/TRAIN_03017.term
161,TRAINING/TRAIN_02565.term
161,TRAINING/TRAIN_02401.term
161,TRAINING/TRAIN_02236.term
161,TRAINING/TRAIN_02039.term
161,TRAINING/TRAIN_01900.term
161,TRAINING/TRAIN_01747.term
161,TRAINING/TRAIN_01317.term
161,TRAINING/TRAIN_01310.term
161,TRAINING/TRAIN_01253.term
161,TRAINING/TRAIN_01198.term
161,TRAINING/TRAIN_01102.term
161,TRAINING/TRAIN_00980.term
161,TRAINING/TRAIN_00888.term
160,TRAINING/TRAIN_04105.term
160,TRAINING/TRAIN_04001.term
160,TRAINING/TRAIN_03777.term
160,TRAINING/TRAIN_03582.term
160,TRAINING/TRAIN_02162.term
160,TRAINING/TRAIN_02095.term
160,TRAINING/TRAIN_01763.term
160,TRAINING/TRAIN_01676.term
160,TRAINING/TRAIN_01594.term
160,TRAINING/TRAIN_01260.term
160,TRAINING/TRAIN_00794.term
159,TRAINING/TRAIN_04268.term
159,TRAINING/TRAIN_04134.term
159,TRAINING/TRAIN_03940.term
159,TRAINING/TRAIN_03574.term
159,TRAINING/TRAIN_03535.term
159,TRAINING/TRAIN_03448.term
159,TRAINING/TRAIN_03257.term
159,TRAINING/TRAIN_03228.term
159,TRAINING/TRAIN_02868.term
159,TRAINING/TRAIN_02765.term
159,TRAINING/TRAIN_02500.term
159,TRAINING/TRAIN_01979.term
159,TRAINING/TRAIN_01910.term
159,TRAINING/TRAIN_01842.term
159,TRAINING/TRAIN_01736.term
159,TRAINING/TRAIN_01518.term
159,TRAINING/TRAIN_01296.term
159,TRAINING/TRAIN_01134.term
159,TRAINING/TRAIN_00859.term
159,TRAINING/TRAIN_00487.term
159,TRAINING/TRAIN_00130.term
158,TRAINING/TRAIN_04254.term
158,TRAINING/TRAIN_04012.term
158,TRAINING/TRAIN_03978.term
158,TRAINING/TRAIN_03842.term
158,TRAINING/TRAIN_03585.term
158,TRAINING/TRAIN_03360.term
158,TRAINING/TRAIN_03180.term
158,TRAINING/TRAIN_02978.term
158,TRAINING/TRAIN_02950.term
158,TRAINING/TRAIN_02828.term
158,TRAINING/TRAIN_02722.term
158,TRAINING/TRAIN_02107.term
158,TRAINING/TRAIN_02099.term
158,TRAINING/TRAIN_01101.term
158,TRAINING/TRAIN_00877.term
158,TRAINING/TRAIN_00256.term
158,TRAINING/TRAIN_00224.term
157,TRAINING/TRAIN_04288.term
157,TRAINING/TRAIN_03783.term
157,TRAINING/TRAIN_03459.term
157,TRAINING/TRAIN_03196.term
157,TRAINING/TRAIN_02544.term
157,TRAINING/TRAIN_02287.term
157,TRAINING/TRAIN_01959.term
157,TRAINING/TRAIN_01954.term
157,TRAINING/TRAIN_01884.term
157,TRAINING/TRAIN_01289.term
157,TRAINING/TRAIN_01229.term
157,TRAINING/TRAIN_00806.term
157,TRAINING/TRAIN_00539.term
156,TRAINING/TRAIN_04263.term
156,TRAINING/TRAIN_04098.term
156,TRAINING/TRAIN_03507.term
156,TRAINING/TRAIN_03427.term
156,TRAINING/TRAIN_03223.term
156,TRAINING/TRAIN_03106.term
156,TRAINING/TRAIN_02880.term
156,TRAINING/TRAIN_02660.term
156,TRAINING/TRAIN_02182.term
156,TRAINING/TRAIN_02180.term
156,TRAINING/TRAIN_02153.term
156,TRAINING/TRAIN_01909.term
156,TRAINING/TRAIN_01504.term
156,TRAINING/TRAIN_01471.term
156,TRAINING/TRAIN_00442.term
156,TRAINING/TRAIN_00380.term
156,TRAINING/TRAIN_00043.term
155,TRAINING/TRAIN_04146.term
155,TRAINING/TRAIN_03354.term
155,TRAINING/TRAIN_03303.term
155,TRAINING/TRAIN_03189.term
155,TRAINING/TRAIN_02986.term
155,TRAINING/TRAIN_02857.term
155,TRAINING/TRAIN_02852.term
155,TRAINING/TRAIN_02708.term
155,TRAINING/TRAIN_02607.term
155,TRAINING/TRAIN_02370.term
155,TRAINING/TRAIN_02232.term
155,TRAINING/TRAIN_02161.term
155,TRAINING/TRAIN_02092.term
155,TRAINING/TRAIN_01766.term
155,TRAINING/TRAIN_01634.term
155,TRAINING/TRAIN_01341.term
155,TRAINING/TRAIN_01099.term
155,TRAINING/TRAIN_01077.term
155,TRAINING/TRAIN_01015.term
155,TRAINING/TRAIN_00916.term
155,TRAINING/TRAIN_00326.term
154,TRAINING/TRAIN_03998.term
154,TRAINING/TRAIN_02935.term
154,TRAINING/TRAIN_02922.term
154,TRAINING/TRAIN_02843.term
154,TRAINING/TRAIN_02342.term
154,TRAINING/TRAIN_00636.term
154,TRAINING/TRAIN_00472.term
154,TRAINING/TRAIN_00204.term
153,TRAINING/TRAIN_03958.term
153,TRAINING/TRAIN_03889.term
153,TRAINING/TRAIN_03630.term
153,TRAINING/TRAIN_03592.term
153,TRAINING/TRAIN_03433.term
153,TRAINING/TRAIN_02712.term
153,TRAINING/TRAIN_02454.term
153,TRAINING/TRAIN_02319.term
153,TRAINING/TRAIN_02081.term
153,TRAINING/TRAIN_02079.term
153,TRAINING/TRAIN_01903.term
153,TRAINING/TRAIN_01760.term
153,TRAINING/TRAIN_00725.term
153,TRAINING/TRAIN_00369.term
153,TRAINING/TRAIN_00339.term
153,TRAINING/TRAIN_00264.term
152,TRAINING/TRAIN_04192.term
152,TRAINING/TRAIN_03654.term
152,TRAINING/TRAIN_03464.term
152,TRAINING/TRAIN_03412.term
152,TRAINING/TRAIN_03287.term
152,TRAINING/TRAIN_03211.term
152,TRAINING/TRAIN_02965.term
152,TRAINING/TRAIN_02916.term
152,TRAINING/TRAIN_02728.term
152,TRAINING/TRAIN_02630.term
152,TRAINING/TRAIN_02253.term
152,TRAINING/TRAIN_01920.term
152,TRAINING/TRAIN_01732.term
152,TRAINING/TRAIN_01688.term
152,TRAINING/TRAIN_01246.term
152,TRAINING/TRAIN_01088.term
152,TRAINING/TRAIN_01029.term
152,TRAINING/TRAIN_00743.term
152,TRAINING/TRAIN_00653.term
152,TRAINING/TRAIN_00553.term
152,TRAINING/TRAIN_00357.term
152,TRAINING/TRAIN_00149.term
152,TRAINING/TRAIN_00138.term
152,TRAINING/TRAIN_00086.term
151,TRAINING/TRAIN_04178.term
151,TRAINING/TRAIN_03435.term
151,TRAINING/TRAIN_03117.term
151,TRAINING/TRAIN_02506.term
151,TRAINING/TRAIN_02355.term
151,TRAINING/TRAIN_01638.term
151,TRAINING/TRAIN_01591.term
151,TRAINING/TRAIN_01419.term
151,TRAINING/TRAIN_01186.term
151,TRAINING/TRAIN_01167.term
151,TRAINING/TRAIN_00941.term
151,TRAINING/TRAIN_00601.term
150,TRAINING/TRAIN_04214.term
150,TRAINING/TRAIN_03948.term
150,TRAINING/TRAIN_03705.term
150,TRAINING/TRAIN_03253.term
150,TRAINING/TRAIN_03241.term
150,TRAINING/TRAIN_03116.term
150,TRAINING/TRAIN_03033.term
150,TRAINING/TRAIN_02744.term
150,TRAINING/TRAIN_02677.term
